0.00000000000000e+00    	0.00000000000000e+00 	 -2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
4.50000000000000e-01    	4.93321406608798e-07 	 -2.85320018885585e+00   -9.27050983285003e-01 	-3.67841669960032e-07	 -3.21057216444065e-04	-3.11989232085606e-09		1.00000005153893e+00
4.80000000000000e-01    	4.37695699492416e-07 	 -2.85321069909456e+00   -9.27050983400272e-01 	-3.57090664905728e-06	 -3.78405997136261e-04	-4.60771758985475e-09		1.00000007160192e+00
5.10000000000000e-01    	2.63984633274463e-07 	 -2.85322277888482e+00   -9.27050983563105e-01 	-8.28072026837050e-06	 -4.24265547758893e-04	-6.25497372459692e-09		1.00000009003491e+00
5.40000000000000e-01    	-7.63891914912579e-08 	 -2.85323594699716e+00   -9.27050983774425e-01 	-1.47121193337172e-05	 -4.49277438440035e-04	-7.78434602815406e-09		1.00000010103333e+00
5.70000000000000e-01    	-6.37365583489970e-07 	 -2.85324942050619e+00   -9.27050984025332e-01 	-2.30020774882248e-05	 -4.42759958023884e-04	-8.83115210564431e-09		1.00000009828273e+00
6.00000000000000e-01    	-1.47539172837016e-06 	 -2.85326208258847e+00   -9.27050984296095e-01 	-3.31749176582438e-05	 -3.93238687736784e-04	-9.06630807234826e-09		1.00000007786862e+00
6.30000000000000e-01    	-2.64552016659595e-06 	 -2.85327246894913e+00   -9.27050984560298e-01 	-4.51077466701688e-05	 -2.89155299681160e-04	-8.41918378696205e-09		1.00000004282275e+00
6.60000000000000e-01    	-4.19651032564873e-06 	 -2.85327877792029e+00   -9.27050984797151e-01 	-5.84991622559077e-05	 -1.19731868497717e-04	-7.39409201503837e-09		1.00000000887894e+00
6.90000000000000e-01    	-6.16508657095590e-06 	 -2.85327890837344e+00   -9.27050985014212e-01 	-7.28449968577132e-05	 1.24046588841213e-04	-7.43913692654203e-09		1.00000001034697e+00
7.20000000000000e-01    	-8.56962743047211e-06 	 -2.85327052826117e+00   -9.27050985281010e-01 	-8.74254000371418e-05	 4.48382301430202e-04	-1.12856063064572e-08		1.00000010434494e+00
7.50000000000000e-01    	-1.14036931346892e-05 	 -2.85325117489263e+00   -9.27050985770951e-01 	-1.01307703154048e-04	 8.55610399572712e-04	-2.31401545608416e-08		1.00000037116613e+00
7.80000000000000e-01    	-1.46299264765812e-05 	 -2.85321838602223e+00   -9.27050986805094e-01 	-1.13369020740220e-04	 1.34321172130728e-03	-4.85938119162152e-08		1.00000090853472e+00
8.10000000000000e-01    	-1.81749632248576e-05 	 -2.85316985859109e+00   -9.27050988887359e-01 	-1.22341231209462e-04	 1.90296971429485e-03	-9.41247433101847e-08		1.00000181812891e+00
8.40000000000000e-01    	-2.19260367144943e-05 	 -2.85310362962561e+00   -9.27050992717754e-01 	-1.26878770378129e-04	 2.52034925069714e-03	-1.66125498884489e-07		1.00000318412423e+00
8.70000000000000e-01    	-2.57299309375510e-05 	 -2.85301827150859e+00   -9.27050999169486e-01 	-1.25646673687170e-04	 3.17417116590209e-03	-2.69482422567413e-07		1.00000504556215e+00
9.00000000000000e-01    	-2.93948082050142e-05 	 -2.85291309174605e+00   -9.27051009218531e-01 	-1.17422851349276e-04	 3.83664720230365e-03	-4.05866053516897e-07		1.00000736679789e+00
9.30000000000000e-01    	-3.26952054466951e-05 	 -2.85278832561314e+00   -9.27051023821208e-01 	-1.01205230898768e-04	 4.47382583743820e-03	-5.72035361293458e-07		1.00001001263010e+00
9.60000000000000e-01    	-3.53801710217831e-05 	 -2.85264530882323e+00   -9.27051043746298e-01 	-7.63118693566853e-05	 5.04648057389688e-03	-7.58582905787676e-07		1.00001273631402e+00
9.90000000000000e-01    	-3.71841375548276e-05 	 -2.85248661675821e+00   -9.27051069382298e-01 	-4.24611754026653e-05	 5.51144937040504e-03	-9.49613449442235e-07		1.00001518882366e+00
1.02000000000000e+00    	-3.78397529383443e-05 	 -2.85231615692860e+00   -9.27051100554926e-01 	1.79387676316728e-07	 5.82340801914633e-03	-1.12381751443586e-06		1.00001695589738e+00
1.05000000000000e+00    	-3.70915927260699e-05 	 -2.85213920226702e+00   -9.27051136401915e-01 	5.09840202838326e-05	 5.93703271449158e-03	-1.25724751731547e-06		1.00001762532388e+00
1.08000000000000e+00    	-3.47095263293638e-05 	 -2.85196235462109e+00   -9.27051175357371e-01 	1.08900578590812e-04	 5.80947930045820e-03	-1.32782240904802e-06		1.00001688081294e+00
1.11000000000000e+00    	-3.05005664985230e-05 	 -2.85179343037988e+00   -9.27051215293235e-01 	1.72518067354344e-04	 5.40308031896538e-03	-1.32120123229608e-06		1.00001461141383e+00
1.14000000000000e+00    	-2.43183252286975e-05 	 -2.85164126347302e+00   -9.27051253848082e-01 	2.40155959677673e-04	 4.68813760143986e-03	-1.23723267869975e-06		1.00001101809459e+00
1.17000000000000e+00    	-1.60697124883297e-05 	 -2.85151542491492e+00   -9.27051288943575e-01 	3.09955199656904e-04	 3.64566925913227e-03	-1.09579071997086e-06		1.00000669346649e+00
1.20000000000000e+00    	-5.71917627035333e-06 	 -2.85142586248317e+00   -9.27051319448846e-01 	3.79947533765143e-04	 2.26995688649614e-03	-9.40546556249195e-07		1.00000264852913e+00
1.23000000000000e+00    	6.70852917222827e-06 	 -2.85138246884261e+00   -9.27051345908477e-01 	4.48081440138760e-04	 5.70732757160433e-04	-8.39203773873216e-07		1.00000026325675e+00
1.26000000000000e+00    	2.11255058164156e-05 	 -2.85139459124547e+00   -9.27051371209075e-01 	5.12190279041610e-04	 -1.42515129893132e-03	-8.79011713304202e-07		1.00000114669728e+00
1.29000000000000e+00    	3.73760160276547e-05 	 -2.85147050061311e+00   -9.27051401032343e-01 	5.69901218328471e-04	 -3.67272111889892e-03	-1.15699899585758e-06		1.00000690681073e+00
1.32000000000000e+00    	5.52283459937678e-05 	 -2.85161684206292e+00   -9.27051443939084e-01 	6.18500549655049e-04	 -6.10867181779357e-03	-1.76529597759996e-06		1.00001884903107e+00
1.35000000000000e+00    	7.43623924037448e-05 	 -2.85183809248949e+00   -9.27051510956082e-01 	6.54789454299606e-04	 -8.65205371643778e-03	-2.77302742682860e-06		1.00003764268673e+00
1.38000000000000e+00    	9.43534083053137e-05 	 -2.85213605333923e+00   -9.27051614599371e-01 	6.74980317486974e-04	 -1.12059159816846e-02	-4.20737119229966e-06		1.00006301209930e+00
1.41000000000000e+00    	1.14654005277521e-04 	 -2.85250940796091e+00   -9.27051767359620e-01 	6.74693077138246e-04	 -1.36599280460465e-02	-6.03726410168873e-06		1.00009352006771e+00
1.44000000000000e+00    	1.34578299027498e-04 	 -2.85295337266602e+00   -9.27051979787635e-01 	6.49109921744348e-04	 -1.58939508452569e-02	-8.16365290258447e-06		1.00012651153932e+00
1.47000000000000e+00    	1.53293644700230e-04 	 -2.85345946880188e+00   -9.27052258432924e-01 	5.93332284914165e-04	 -1.77824798506643e-02	-1.04199356657761e-05		1.00015827184572e+00
1.50000000000000e+00    	1.69826330038753e-04 	 -2.85401543977083e+00   -9.27052603983794e-01 	5.02955999835751e-04	 -1.91998326999169e-02	-1.25852078500979e-05		1.00018442634288e+00
1.53000000000000e+00    	1.83087498528976e-04 	 -2.85460533219746e+00   -9.27053010010243e-01 	3.74840840163938e-04	 -2.00259086776254e-02	-1.44111384084440e-05		1.00020056875194e+00
1.56000000000000e+00    	1.91924188089680e-04 	 -2.85520975461723e+00   -9.27053462700714e-01 	2.08004456748437e-04	 -2.01523074695738e-02	-1.56609283509999e-05		1.00020305888728e+00
1.59000000000000e+00    	1.95197604250797e-04 	 -2.85580632041567e+00   -9.27053941897951e-01 	4.52529067221176e-06	 -1.94885617060823e-02	-1.61561675524936e-05		1.00018988413144e+00
1.62000000000000e+00    	1.91886748563154e-04 	 -2.85637027450830e+00   -9.27054423576338e-01 	-2.29696752648194e-04	 -1.79682121614095e-02	-1.58249400512746e-05		1.00016144179792e+00
1.65000000000000e+00    	1.81210702885558e-04 	 -2.85687529551758e+00   -9.27054883675506e-01 	-4.84490240338761e-04	 -1.55544360024856e-02	-1.47427261922888e-05		1.00012108038352e+00
1.68000000000000e+00    	1.62757884821852e-04 	 -2.85729445696169e+00   -9.27055302939267e-01 	-7.45432034939873e-04	 -1.22449274122956e-02	-1.31569885167942e-05		1.00007524421383e+00
1.71000000000000e+00    	1.36606287245757e-04 	 -2.85760132216615e+00   -9.27055672144325e-01 	-9.94456321052456e-04	 -8.07572759669234e-03	-1.14871848820949e-05		1.00003310267788e+00
1.74000000000000e+00    	1.03416036625677e-04 	 -2.85777113829331e+00   -9.27055996888291e-01 	-1.21110124514588e-03	 -3.12371058792301e-03	-1.02945188579967e-05		1.00000561220427e+00
1.77000000000000e+00    	6.44754404309163e-05 	 -2.85778208538343e+00   -9.27056300992436e-01 	-1.37434531206640e-03	 2.49254317002467e-03	-1.02199399822559e-05		1.00000405084226e+00
1.80000000000000e+00    	2.16846974742605e-05 	 -2.85761652734319e+00   -9.27056627607020e-01 	-1.46487583807440e-03	 8.61370683381632e-03	-1.18943456577740e-05		1.00003817024557e+00
1.83000000000000e+00    	-2.25321672743612e-05 	 -2.85726220455328e+00   -9.27057037314615e-01 	-1.46752571307336e-03	 1.50426509422494e-02	-1.58308723092187e-05		1.00011421109277e+00
1.86000000000000e+00    	-6.53872083682037e-05 	 -2.85671330359193e+00   -9.27057602911184e-01 	-1.37353337428710e-03	 2.15494254208194e-02	-2.23145704127780e-05		1.00023310524489e+00
1.89000000000000e+00    	-1.03949109393408e-04 	 -2.85597133979220e+00   -9.27058401071622e-01 	-1.18224503067112e-03	 2.78782193995725e-02	-3.13084697217499e-05		1.00038922115366e+00
1.92000000000000e+00    	-1.35401756191907e-04 	 -2.85504579373035e+00   -9.27059501704789e-01 	-9.01903761259452e-04	 3.37561154267152e-02	-4.23959770527870e-05		1.00056998283804e+00
1.95000000000000e+00    	-1.57308726279928e-04 	 -2.85395445311507e+00   -9.27060956372772e-01 	-5.49263594653681e-04	 3.89033384746592e-02	-5.47769814265614e-05		1.00075660099521e+00
1.98000000000000e+00    	-1.67846095980768e-04 	 -2.85272342566168e+00   -9.27062787577668e-01 	-1.47921889932681e-04	 4.30446060844671e-02	-6.73288256321036e-05		1.00092600352225e+00
2.01000000000000e+00    	-1.65966037887480e-04 	 -2.85138680426853e+00   -9.27064980905263e-01 	2.74538807228049e-04	 4.59211251613659e-02	-7.87339940837608e-05		1.00105386034253e+00
2.04000000000000e+00    	-1.51460018512406e-04 	 -2.84998598074886e+00   -9.27067481889470e-01 	6.90296895849694e-04	 4.73027562748574e-02	-8.76651718394946e-05		1.00111839207268e+00
2.07000000000000e+00    	-1.24902686224553e-04 	 -2.84856861658917e+00   -9.27070199002016e-01 	1.07543243632869e-03	 4.69998711367101e-02	-9.30069148756274e-05		1.00110446662278e+00
2.10000000000000e+00    	-8.74744731350320e-05 	 -2.84718728801362e+00   -9.27073013407576e-01 	1.41383186598402e-03	 4.48744487119841e-02	-9.40833888712472e-05		1.00100735457809e+00
2.13000000000000e+00    	-4.06804794812355e-05 	 -2.84589782896065e+00   -9.27075795129964e-01 	1.70017040958590e-03	 4.08499728342060e-02	-9.08552583375258e-05		1.00083546056015e+00
2.16000000000000e+00    	1.39971853832772e-05 	 -2.84475740183238e+00   -9.27078424163653e-01 	1.94133125529968e-03	 3.49196959687285e-02	-8.40473422968369e-05		1.00061139359771e+00
2.19000000000000e+00    	7.54596426787719e-05 	 -2.84382233521992e+00   -9.27080813981695e-01 	2.15577677251011e-03	 2.71528173091380e-02	-7.51731794212044e-05		1.00037089547444e+00
2.22000000000000e+00    	1.43299199314376e-04 	 -2.84314578295050e+00   -9.27082934009215e-01 	2.37065164361810e-03	 1.76981009032297e-02	-6.64336581300790e-05		1.00015941088320e+00
2.25000000000000e+00    	2.17988172162749e-04 	 -2.84277528061645e+00   -9.27084827142486e-01 	2.61675210832551e-03	 6.78445747500822e-03	-6.04840078500289e-05		1.00002643960704e+00
2.28000000000000e+00    	3.00891180540938e-04 	 -2.84275030209102e+00   -9.27086618483361e-01 	2.92189972082983e-03	 -5.28193363613473e-03	-6.00851676424243e-05		1.00001821979959e+00
2.31000000000000e+00    	3.94065503751504e-04 	 -2.84309994390068e+00   -9.27088512261410e-01 	3.30364857285716e-03	 -1.81242484430769e-02	-6.76788519062721e-05		1.00016968913077e+00
2.34000000000000e+00    	4.99847380287154e-04 	 -2.84384088174511e+00   -9.27090775449078e-01 	3.76254975359673e-03	 -3.13054412207538e-02	-8.49461849550614e-05		1.00049697383177e+00
2.37000000000000e+00    	6.20262318082711e-04 	 -2.84497574291271e+00   -9.27093708683381e-01 	4.27731155787508e-03	 -4.43422120149568e-02	-1.12422626625078e-04		1.00099177808781e+00
2.40000000000000e+00    	7.56337352546754e-04 	 -2.84649201604538e+00   -9.27097607449915e-01 	4.80306770677367e-03	 -5.67219377444846e-02	-1.49242832228225e-04		1.00161892451886e+00
2.43000000000000e+00    	9.07424127860066e-04 	 -2.84836157702444e+00   -9.27102718593055e-01 	5.27358709485263e-03	 -6.79217166919489e-02	-1.93076120182789e-04		1.00231791742821e+00
2.46000000000000e+00    	1.07065618561375e-03 	 -2.85054085513352e+00   -9.27109198622117e-01 	5.60767803958546e-03	 -7.74285372004826e-02	-2.40287686208923e-04		1.00300881459944e+00
2.49000000000000e+00    	1.24065793743811e-03 	 -2.85297161066928e+00   -9.27117080665391e-01 	5.71936056000882e-03	 -8.47596119945839e-02	-2.86327076372838e-04		1.00360200522612e+00
2.52000000000000e+00    	1.40959715010795e-03 	 -2.85558225805259e+00   -9.27126256204558e-01 	5.53072563675791e-03	 -8.94821058669893e-02	-3.26309923347605e-04		1.00401082796682e+00
2.55000000000000e+00    	1.56763195574718e-03 	 -2.85828965700129e+00   -9.27136476062065e-01 	4.98587735752619e-03	 -9.12317590075514e-02	-3.55727467485451e-04		1.00416543426204e+00
2.58000000000000e+00    	1.70375364611938e-03 	 -2.86100131003715e+00   -9.27147372812246e-01 	4.06402636747536e-03	 -8.97301691795765e-02	-3.71194888231265e-04		1.00402597444337e+00
2.61000000000000e+00    	1.80697329221742e-03 	 -2.86361793988426e+00   -9.27158504140741e-01 	2.78969202992269e-03	 -8.48006379696458e-02	-3.71135569195002e-04		1.00359307905310e+00
2.64000000000000e+00    	1.86774710631695e-03 	 -2.86603645994979e+00   -9.27169413887004e-01 	1.23807635279277e-03	 -7.63824321342286e-02	-3.56294318548931e-04		1.00291372296795e+00
2.67000000000000e+00    	1.87948492802978e-03 	 -2.86815337564985e+00   -9.27179704681833e-01 	-4.65995540492158e-04	 -6.45430366529160e-02	-3.29978763263713e-04		1.00208089973725e+00
2.70000000000000e+00    	1.83994224476712e-03 	 -2.86986864477790e+00   -9.27189113368703e-01 	-2.15658108547691e-03	 -4.94875283207025e-02	-2.97946767527770e-04		1.00122612584448e+00
2.73000000000000e+00    	1.75226704684313e-03 	 -2.87108996831450e+00   -9.27197578096510e-01 	-3.64268703186971e-03	 -3.15637033727649e-02	-2.67892465068679e-04		1.00050467680356e+00
2.76000000000000e+00    	1.62547214740666e-03 	 -2.87173737862091e+00   -9.27205284720555e-01 	-4.73080785893190e-03	 -1.12612453167860e-02	-2.48537330028327e-04		1.00007462619541e+00
2.79000000000000e+00    	1.47414711157850e-03 	 -2.87174785828885e+00   -9.27212680820760e-01 	-5.25145021200411e-03	 1.07967558686292e-02	-2.48403924513891e-04		1.00007210208621e+00
2.82000000000000e+00    	1.31732158601666e-03 	 -2.87107959893218e+00   -9.27220449029858e-01 	-5.08585031798308e-03	 3.38710541843985e-02	-2.74428135640430e-04		1.00058642280206e+00
2.85000000000000e+00    	1.17653749717587e-03 	 -2.86971544599643e+00   -9.27229437628405e-01 	-4.18828793585245e-03	 5.71322681476238e-02	-3.30630931893077e-04		1.00163952953961e+00
2.88000000000000e+00    	1.07335296276673e-03 	 -2.86766511664329e+00   -9.27240554588409e-01 	-2.59950583286556e-03	 7.96942249303043e-02	-4.17098719643524e-04		1.00317401326448e+00
2.91000000000000e+00    	1.02664026330300e-03 	 -2.86496593404182e+00   -9.27254639419420e-01 	-4.47937990010623e-04	 1.00651843323345e-01	-5.29494535783854e-04		1.00505287153328e+00
2.94000000000000e+00    	1.05010866349246e-03 	 -2.86168205724039e+00   -9.27272332860135e-01 	2.06246982910855e-03	 1.19120024450226e-01	-6.59240227688492e-04		1.00707212681342e+00
2.97000000000000e+00    	1.15045736135980e-03 	 -2.85790242741735e+00   -9.27293965920454e-01 	4.67665059220908e-03	 1.34270169153157e-01	-7.94392748587089e-04		1.00898512399590e+00
3.00000000000000e+00    	1.32645577402939e-03 	 -2.85373781777909e+00   -9.27319486811993e-01 	7.12174160925642e-03	 1.45361953182076e-01	-9.21118398042518e-04		1.01053533589655e+00
3.03000000000000e+00    	1.56909662794965e-03 	 -2.84931741301563e+00   -9.27348438266455e-01 	9.14479219501720e-03	 1.51769506107308e-01	-1.02557678816469e-03		1.01149328322836e+00
3.06000000000000e+00    	1.86281693265244e-03 	 -2.84478524958434e+00   -9.27379990707564e-01 	1.05499128604961e-02	 1.53002641347932e-01	-1.09597501121592e-03		1.01169279432149e+00
3.09000000000000e+00    	2.18766204605424e-03 	 -2.84029665680621e+00   -9.27413030381360e-01 	1.12301744920490e-02	 1.48724807457528e-01	-1.12453673307940e-03		1.01106204050754e+00
3.12000000000000e+00    	2.52218171535310e-03 	 -2.83601461000531e+00   -9.27446296376009e-01 	1.11900727743596e-02	 1.38769686545486e-01	-1.10913471400537e-03		1.00964522175487e+00
3.15000000000000e+00    	2.84677588343417e-03 	 -2.83210570465089e+00   -9.27478555806345e-01 	1.05548859362318e-02	 1.23157760637579e-01	-1.05434448839681e-03		1.00761121037069e+00
3.18000000000000e+00    	3.14712811419988e-03 	 -2.82873534620852e+00   -9.27508801061134e-01 	9.56382109447428e-03	 1.02112769800170e-01	-9.71690757354767e-04		1.00524595428836e+00
3.21000000000000e+00    	3.41726594761528e-03 	 -2.82606178231829e+00   -9.27536446124924e-01 	8.54484622929090e-03	 7.60760309184778e-02	-8.78893980542133e-04		1.00292639277866e+00
3.24000000000000e+00    	3.66169316470479e-03 	 -2.82422882809129e+00   -9.27561491388865e-01 	7.87110357356788e-03	 4.57145395326484e-02	-7.98014185922897e-04		1.00107562662508e+00
3.27000000000000e+00    	3.89601153548557e-03 	 -2.82335755680752e+00   -9.27584621197104e-01 	7.90218003690887e-03	 1.19173989932004e-02	-7.52560459333358e-04		1.00010251234328e+00
3.30000000000000e+00    	4.14557423372493e-03 	 -2.82353776636682e+00   -9.27607200657068e-01 	8.91796846627680e-03	 -2.42246490167498e-02	-7.63884424870010e-04		1.00033341806668e+00
3.33000000000000e+00    	4.44204591286801e-03 	 -2.82482049472375e+00   -9.27631152393434e-01 	1.10570370842699e-02	 -6.14592993326617e-02	-8.47442771086986e-04		1.00194821308429e+00
3.36000000000000e+00    	4.81824551154566e-03 	 -2.82721299129869e+00   -9.27658719792045e-01 	1.42732019061415e-02	 -9.84304943900028e-02	-1.00968220354798e-03		1.00493447844955e+00
3.39000000000000e+00    	5.30215301807515e-03 	 -2.83067718113998e+00   -9.27692153466062e-01 	1.83216135343386e-02	 -1.33746986909751e-01	-1.24625624475418e-03		1.00907159864133e+00
3.42000000000000e+00    	5.91124750404157e-03 	 -2.83513184331815e+00   -9.27733379757255e-01 	2.27791997508232e-02	 -1.66051310412137e-01	-1.54199849280858e-03		1.01394985447517e+00
3.45000000000000e+00    	6.64826807824584e-03 	 -2.84045778077093e+00   -9.27783713866974e-01 	2.70961149257512e-02	 -1.94078955627769e-01	-1.87265165327523e-03		1.01902126930003e+00
3.48000000000000e+00    	7.49909526806501e-03 	 -2.84650458854230e+00   -9.27843664769211e-01 	3.06683264958655e-02	 -2.16701207376163e-01	-2.20796527454546e-03		1.02367223008099e+00
3.51000000000000e+00    	8.43293978279042e-03 	 -2.85309747870757e+00   -9.27912853289783e-01 	3.29189049216443e-02	 -2.32950569255172e-01	-2.51557357179128e-03		1.02730518840700e+00
3.54000000000000e+00    	9.40462259888485e-03 	 -2.86004297058651e+00   -9.27990041013361e-01 	3.33769319888737e-02	 -2.42032763576796e-01	-2.76507840294796e-03		1.02941805108138e+00
3.57000000000000e+00    	1.03585523248095e-02 	 -2.86713289263834e+00   -9.28073254358789e-01 	3.17463078901407e-02	 -2.43332449260083e-01	-2.93191257969378e-03		1.02967330014862e+00
3.60000000000000e+00    	1.12340301260173e-02 	 -2.87414683697790e+00   -9.28159986399631e-01 	2.79598078707356e-02	 -2.36420710175198e-01	-3.00072514793600e-03		1.02795209392623e+00
3.63000000000000e+00    	1.19716232112419e-02 	 -2.88085382047344e+00   -9.28247464276306e-01 	2.22149547105105e-02	 -2.21071391932012e-01	-2.96811678947625e-03		1.02439000105469e+00
3.66000000000000e+00    	1.25204002504768e-02 	 -2.88701439046081e+00   -9.28332975285758e-01 	1.49872537783914e-02	 -1.97290862430959e-01	-2.84451686368540e-03		1.01939020666806e+00
3.69000000000000e+00    	1.28456873168050e-02 	 -2.89238473117501e+00   -9.28414242697885e-01 	7.01388204828652e-03	 -1.65361689247650e-01	-2.65484835588294e-03		1.01360777968207e+00
3.72000000000000e+00    	1.29366067119915e-02 	 -2.89672435768220e+00   -9.28489827342116e-01 	-7.60989732813833e-04	 -1.25894781023209e-01	-2.43745080651082e-03		1.00789682813306e+00
3.75000000000000e+00    	1.28120501559317e-02 	 -2.89980848489448e+00   -9.28559501876436e-01 	-7.28635621245581e-03	 -7.98770337185723e-02	-2.24067487749298e-03		1.00321406096926e+00
3.78000000000000e+00    	1.25231729764316e-02 	 -2.90144487687046e+00   -9.28624509921011e-01 	-1.15485808449971e-02	 -2.86945658668456e-02	-2.11682700970874e-03		1.00048049895358e+00
3.81000000000000e+00    	1.21504706415470e-02 	 -2.90149296587482e+00   -9.28687603833660e-01 	-1.27420867622281e-02	 2.58902750309178e-02	-2.11386535826041e-03		1.00041848020865e+00
3.84000000000000e+00    	1.17945060543152e-02 	 -2.89988099863009e+00   -9.28752781246698e-01 	-1.04305578585613e-02	 8.18217537744903e-02	-2.26629325554462e-03		1.00339859079685e+00
3.87000000000000e+00    	1.15613756526216e-02 	 -2.89661623761383e+00   -9.28824723222583e-01 	-4.65343278687211e-03	 1.36888050698500e-01	-2.58753657503364e-03		1.00933972883577e+00
3.90000000000000e+00    	1.15461424679607e-02 	 -2.89178485009355e+00   -9.28908046431074e-01 	4.05710271716018e-03	 1.88885602933582e-01	-3.06605939728053e-03		1.01769525487656e+00
3.93000000000000e+00    	1.18183936387113e-02 	 -2.88554163920153e+00   -9.29006555249955e-01 	1.47547515687638e-02	 2.35771118124394e-01	-3.66635131769326e-03		1.02753061509985e+00
3.96000000000000e+00    	1.24131397315710e-02 	 -2.87809329016436e+00   -9.29122669847492e-01 	2.62281388527546e-02	 2.75768075130241e-01	-4.33428276294924e-03		1.03766792980018e+00
3.99000000000000e+00    	1.33281176959359e-02 	 -2.86968038839412e+00   -9.29257124185959e-01 	3.71786180831096e-02	 3.07414404964789e-01	-5.00512023477320e-03		1.04685763943862e+00
4.02000000000000e+00    	1.45265458586623e-02 	 -2.86056268256913e+00   -9.29408930353758e-01 	4.63893248409461e-02	 3.29559180725635e-01	-5.61226263781300e-03		1.05394151666573e+00
4.05000000000000e+00    	1.59434390040222e-02 	 -2.85100995626962e+00   -9.29575544662386e-01 	5.28644588448956e-02	 3.41328789080156e-01	-6.09532553810875e-03		1.05798730911921e+00
4.08000000000000e+00    	1.74937601812248e-02 	 -2.84129876093817e+00   -9.29753161288120e-01 	5.59346108666102e-02	 3.42085641662436e-01	-6.40700945838347e-03		1.05839138162336e+00
4.11000000000000e+00    	1.90814550757860e-02 	 -2.83171382318070e+00   -9.29937085268539e-01 	5.53335873094683e-02	 3.31399041858593e-01	-6.51878154809040e-03		1.05495479777202e+00
4.14000000000000e+00    	2.06092467454007e-02 	 -2.82255210893432e+00   -9.30122174727442e-01 	5.12529734577755e-02	 3.09042824368017e-01	-6.42558349049802e-03		1.04793874950057e+00
4.17000000000000e+00    	2.19896062029986e-02 	 -2.81412690669439e+00   -9.30303373418639e-01 	4.43739719820528e-02	 2.75029717709885e-01	-6.14953987673387e-03		1.03809836328439e+00
4.20000000000000e+00    	2.31573095415286e-02 	 -2.80676856174032e+00   -9.30476364012172e-01 	3.58639833772528e-02	 2.29686813215606e-01	-5.74203764955882e-03		1.02668165877510e+00
4.23000000000000e+00    	2.40831902222981e-02 	 -2.80081774890840e+00   -9.30638343177943e-01 	2.73115022597509e-02	 1.73766513439270e-01	-5.28272171260504e-03		1.01536625239232e+00
4.26000000000000e+00    	2.47869247315156e-02 	 -2.79660722646293e+00   -9.30788835298611e-01 	2.05652427704225e-02	 1.08569315601204e-01	-4.87330197251564e-03		1.00609839209316e+00
