0.00000000000000e+00    	0.00000000000000e+00 	 -2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
5.70000000000000e-01    	-4.26587282419999e-07 	 -2.85317640792057e+00   -9.27050983130619e-01 	-7.72689403248162e-06	 -3.80224735843469e-05	-1.28262213715827e-10		1.00000000075271e+00
6.00000000000000e-01    	-6.97097817653903e-07 	 -2.85317749529392e+00   -9.27050983134822e-01 	-1.03659640613745e-05	 -3.37700665987037e-05	-1.50785500360791e-10		1.00000000062394e+00
6.30000000000000e-01    	-1.05166869519195e-06 	 -2.85317838724976e+00   -9.27050983139578e-01 	-1.33159396694364e-05	 -2.48323734774350e-05	-1.64609536964426e-10		1.00000000039698e+00
6.60000000000000e-01    	-1.49805741896280e-06 	 -2.85317892907945e+00   -9.27050983144600e-01 	-1.64647156056175e-05	 -1.02840179100745e-05	-1.68787194374500e-10		1.00000000018842e+00
6.90000000000000e-01    	-2.03998045802665e-06 	 -2.85317894036441e+00   -9.27050983149666e-01 	-1.96548784720224e-05	 1.06489288429598e-05	-1.69419770729985e-10		1.00000000024986e+00
7.20000000000000e-01    	-2.67575870782073e-06 	 -2.85317822086339e+00   -9.27050983154901e-01 	-2.26845407462874e-05	 3.84988170351272e-05	-1.84187589807744e-10		1.00000000099837e+00
7.50000000000000e-01    	-3.39703672894489e-06 	 -2.85317655912382e+00   -9.27050983161187e-01 	-2.53114839969873e-05	 7.34659204581594e-05	-2.46571702100906e-10		1.00000000301896e+00
7.80000000000000e-01    	-4.18767942273473e-06 	 -2.85317374373735e+00   -9.27050983170684e-01 	-2.72608720898815e-05	 1.15333726778425e-04	-4.08401910723526e-10		1.00000000702251e+00
8.10000000000000e-01    	-5.02295460842860e-06 	 -2.85316957696763e+00   -9.27050983187377e-01 	-2.82365879109984e-05	 1.63396616353615e-04	-7.39160744914511e-10		1.00000001374788e+00
8.40000000000000e-01    	-5.86910805989793e-06 	 -2.85316389027828e+00   -9.27050983217540e-01 	-2.79360086854404e-05	 2.16406596986295e-04	-1.32061900767752e-09		1.00000002380612e+00
8.70000000000000e-01    	-6.68342818297315e-06 	 -2.85315656109330e+00   -9.27050983269958e-01 	-2.60677777864503e-05	 2.72545411562154e-04	-2.23598307902006e-09		1.00000003748026e+00
9.00000000000000e-01    	-7.41488033477015e-06 	 -2.85314752994314e+00   -9.27050983355735e-01 	-2.23718708355310e-05	 3.29427549065898e-04	-3.55381904271441e-09		1.00000005451150e+00
9.30000000000000e-01    	-8.00536598914643e-06 	 -2.85313681700108e+00   -9.27050983487573e-01 	-1.66410094084382e-05	 3.84138473721634e-04	-5.30848463705753e-09		1.00000007391964e+00
9.60000000000000e-01    	-8.39163030372609e-06 	 -2.85312453690849e+00   -9.27050983678440e-01 	-8.74226675642670e-06	 4.33310774843191e-04	-7.48041142031752e-09		1.00000009391732e+00
9.90000000000000e-01    	-8.50780450998099e-06 	 -2.85311091073454e+00   -9.27050983939710e-01 	1.36244368436346e-06	 4.73238990502151e-04	-9.98098006624545e-09		1.00000011197849e+00
1.02000000000000e+00    	-8.28852885523301e-06 	 -2.85309627392645e+00   -9.27050984278980e-01 	1.35983872883726e-05	 5.00031655129838e-04	-1.26474956577379e-08		1.00000012510828e+00
1.05000000000000e+00    	-7.67255995626176e-06 	 -2.85308107918440e+00   -9.27050984697966e-01 	2.77639208181495e-05	 5.09796770105689e-04	-1.52534865066349e-08		1.00000013033178e+00
1.08000000000000e+00    	-6.60672604780117e-06 	 -2.85306589334537e+00   -9.27050985190970e-01 	4.35215889985260e-05	 4.98854519788738e-04	-1.75379292930655e-08		1.00000012537497e+00
1.11000000000000e+00    	-5.05005746377374e-06 	 -2.85305138757971e+00   -9.27050985744532e-01 	6.03955100947450e-05	 4.63968787115662e-04	-1.92539825537937e-08		1.00000010945732e+00
1.14000000000000e+00    	-2.97789033765879e-06 	 -2.85303832048889e+00   -9.27050986338794e-01 	7.77758902649263e-05	 4.02587000990069e-04	-2.02336371747845e-08		1.00000008406269e+00
1.17000000000000e+00    	-3.85721102138237e-07 	 -2.85302751403254e+00   -9.27050986950943e-01 	9.49311786705618e-05	 3.13076207225897e-04	-2.04599562911418e-08		1.00000005351432e+00
1.20000000000000e+00    	2.70742054605905e-06 	 -2.85301982259454e+00   -9.27050987560781e-01 	1.11028007577459e-04	 1.94942119826302e-04	-2.01341712281915e-08		1.00000002516482e+00
1.23000000000000e+00    	6.25631114494398e-06 	 -2.85301609590475e+00   -9.27050988158036e-01 	1.25158678806880e-04	 4.90173853898542e-05	-1.97219031044651e-08		1.00000000903370e+00
1.26000000000000e+00    	1.01878035401114e-05 	 -2.85301713694530e+00   -9.27050988750542e-01 	1.36375583433292e-04	 -1.22394539480160e-04	-1.99622630521967e-08		1.00000001678936e+00
1.29000000000000e+00    	1.44002219582583e-05 	 -2.85302365636663e+00   -9.27050989371963e-01 	1.43731594346149e-04	 -3.15432590884953e-04	-2.18263734770600e-08		1.00000006007824e+00
1.32000000000000e+00    	1.87640429638275e-05 	 -2.85303622529629e+00   -9.27050990087408e-01 	1.46325162630798e-04	 -5.24659413417355e-04	-2.64182834912685e-08		1.00000014833927e+00
1.35000000000000e+00    	2.31239809991982e-05 	 -2.85305522872063e+00   -9.27050990995238e-01 	1.43348581703048e-04	 -7.43119433696214e-04	-3.48209699192052e-08		1.00000028638761e+00
1.38000000000000e+00    	2.73025475861628e-05 	 -2.85308082183442e+00   -9.27050992223590e-01 	1.34137653273428e-04	 -9.62479284014430e-04	-4.79019809856800e-08		1.00000047217953e+00
1.41000000000000e+00    	3.11050971904032e-05 	 -2.85311289186845e+00   -9.27050993920785e-01 	1.18220787494592e-04	 -1.17325255424071e-03	-6.61054131368587e-08		1.00000069524862e+00
1.44000000000000e+00    	3.43263109291243e-05 	 -2.85315102790455e+00   -9.27050996239740e-01 	9.53653871469668e-05	 -1.36510681104032e-03	-8.92669061958463e-08		1.00000093630515e+00
1.47000000000000e+00    	3.67580022484018e-05 	 -2.85319450106157e+00   -9.27050999317700e-01 	6.56191992082576e-05	 -1.52724652687313e-03	-1.16493637341947e-07		1.00000116839324e+00
1.50000000000000e+00    	3.81980569803326e-05 	 -2.85324225717927e+00   -9.27051003253856e-01 	2.93441743755380e-05	 -1.64886119836027e-03	-1.46149661947680e-07		1.00000135980125e+00
1.53000000000000e+00    	3.84602448233030e-05 	 -2.85329292374159e+00   -9.27051008088505e-01 	-1.27597215088472e-05	 -1.71962371215717e-03	-1.75977020756743e-07		1.00000147863318e+00
1.56000000000000e+00    	3.73845621862846e-05 	 -2.85334483227316e+00   -9.27051013788053e-01 	-5.96433126876432e-05	 -1.73022015201234e-03	-2.03364768453398e-07		1.00000149860845e+00
1.59000000000000e+00    	3.48476907470080e-05 	 -2.85339605682791e+00   -9.27051020240196e-01 	-1.09912081818211e-04	 -1.67288894761135e-03	-2.25753070685720e-07		1.00000140531809e+00
1.62000000000000e+00    	3.07730868564526e-05 	 -2.85344446848598e+00   -9.27051027262755e-01 	-1.61847235029800e-04	 -1.54194474788216e-03	-2.41131033693178e-07		1.00000120189337e+00
1.65000000000000e+00    	2.51401605751864e-05 	 -2.85348780501116e+00   -9.27051034628031e-01 	-2.13445542830626e-04	 -1.33426084238787e-03	-2.48559641417553e-07		1.00000091290511e+00
1.68000000000000e+00    	1.79919674470687e-05 	 -2.85352375402632e+00   -9.27051042102124e-01 	-2.62478706732979e-04	 -1.04968350856500e-03	-2.48630540767099e-07		1.00000058536513e+00
1.71000000000000e+00    	9.44082946979773e-06 	 -2.85355004727469e+00   -9.27051049495832e-01 	-3.06571895365647e-04	 -6.91352445696888e-04	-2.43762805328000e-07		1.00000028597725e+00
1.74000000000000e+00    	-3.28668044894350e-07 	 -2.85356456278710e+00   -9.27051056720865e-01 	-3.43299750348356e-04	 -2.65903537267312e-04	-2.38247449619646e-07		1.00000009427973e+00
1.77000000000000e+00    	-1.10597839384527e-05 	 -2.85356543110967e+00   -9.27051063842767e-01 	-3.70296667819901e-04	 2.16466424877818e-04	-2.37975407609891e-07		1.00000009198869e+00
1.80000000000000e+00    	-2.24271945747060e-05 	 -2.85355114120114e+00   -9.27051071120598e-01 	-3.85376648013927e-04	 7.42088767022347e-04	-2.49827965877819e-07		1.00000034960542e+00
1.83000000000000e+00    	-3.40442323171283e-05 	 -2.85352064122113e+00   -9.27051079023626e-01 	-3.86656639331939e-04	 1.29407562251418e-03	-2.80764853233028e-07		1.00000091206716e+00
1.86000000000000e+00    	-4.54737893746893e-05 	 -2.85347342923191e+00   -9.27051088217263e-01 	-3.72676267683870e-04	 1.85273943254115e-03	-3.36706644642770e-07		1.00000178576396e+00
1.89000000000000e+00    	-5.62426643491018e-05 	 -2.85340962885234e+00   -9.27051099514241e-01 	-3.42506309611970e-04	 2.39617493592301e-03	-4.21364654368972e-07		1.00000292947825e+00
1.92000000000000e+00    	-6.58588992284571e-05 	 -2.85333004515122e+00   -9.27051113792284e-01 	-2.95838373499991e-04	 2.90099145486963e-03	-5.35211813136695e-07		1.00000425162699e+00
1.95000000000000e+00    	-7.38314387750174e-05 	 -2.85323619655380e+00   -9.27051131885618e-01 	-2.33049065302594e-04	 3.34317537461962e-03	-6.74801702100768e-07		1.00000561555119e+00
1.98000000000000e+00    	-7.96912634652646e-05 	 -2.85313031925531e+00   -9.27051154463673e-01 	-1.55233414396830e-04	 3.69905515572564e-03	-8.32622404372998e-07		1.00000685353009e+00
2.01000000000000e+00    	-8.30130204943646e-05 	 -2.85301534157164e+00   -9.27051181915132e-01 	-6.42044045059914e-05	 3.94633440481976e-03	-9.97614400674247e-07		1.00000778880888e+00
2.04000000000000e+00    	-8.34361189931385e-05 	 -2.85289482678064e+00   -9.27051214258096e-01 	3.75421151204442e-05	 4.06515284303837e-03	-1.15639082512766e-06		1.00000826340505e+00
2.07000000000000e+00    	-8.06842721682955e-05 	 -2.85277288427833e+00   -9.27051251096592e-01 	1.46895352182803e-04	 4.03913079135524e-03	-1.29508408915654e-06		1.00000816804538e+00
2.10000000000000e+00    	-7.45825581315482e-05 	 -2.85265405024433e+00   -9.27051291639549e-01 	2.60226264367678e-04	 3.85635031937478e-03	-1.40162120050720e-06		1.00000746955083e+00
2.13000000000000e+00    	-6.50712209290869e-05 	 -2.85254314042467e+00   -9.27051334790740e-01 	3.73507218390596e-04	 3.51022568390998e-03	-1.46812113608146e-06		1.00000623057766e+00
2.16000000000000e+00    	-5.22156237715282e-05 	 -2.85244507903922e+00   -9.27051379307751e-01 	4.82447842199135e-04	 3.00021723634013e-03	-1.49303259497360e-06		1.00000461702015e+00
2.19000000000000e+00    	-3.62119722948829e-05 	 -2.85236470914339e+00   -9.27051424016124e-01 	5.82640229439819e-04	 2.33234663492445e-03	-1.48260813593855e-06		1.00000288965216e+00
2.22000000000000e+00    	-1.73886198769165e-05 	 -2.85230659095908e+00   -9.27051468053148e-01 	6.69707470850471e-04	 1.51947690294598e-03	-1.45135371145854e-06		1.00000137865918e+00
2.25000000000000e+00    	3.79707444102290e-06 	 -2.85227479567883e+00   -9.27051511106466e-01 	7.39451013822217e-04	 5.81328482988800e-04	-1.42120423611889e-06		1.00000044236622e+00
2.28000000000000e+00    	2.67662586371894e-05 	 -2.85227270298502e+00   -9.27051553607627e-01 	7.87994274024693e-04	 -4.55788272678558e-04	-1.41934801204834e-06		1.00000041433988e+00
2.31000000000000e+00    	5.08303458337810e-05 	 -2.85230281096466e+00   -9.27051596841516e-01 	8.11921824895665e-04	 -1.55953306691169e-03	-1.47483584875594e-06		1.00000154568011e+00
2.34000000000000e+00    	7.52068946812285e-05 	 -2.85236656720052e+00   -9.27051642940053e-01 	8.08414917337490e-04	 -2.69238529240467e-03	-1.61433481483274e-06		1.00000395123012e+00
2.37000000000000e+00    	9.90395206589353e-05 	 -2.85246422955434e+00   -9.27051694742441e-01 	7.75384620225887e-04	 -3.81276829789055e-03	-1.85758561851015e-06		1.00000756918478e+00
2.40000000000000e+00    	1.21421777648326e-04 	 -2.85259476451501e+00   -9.27051755523289e-01 	7.11603234238430e-04	 -4.87642089440481e-03	-2.21325937146647e-06		1.00001214285868e+00
2.43000000000000e+00    	1.41424942007513e-04 	 -2.85275578996962e+00   -9.27051828611697e-01 	6.16832726246934e-04	 -5.83797675922314e-03	-2.67595171883731e-06		1.00001723108275e+00
2.46000000000000e+00    	1.58129550605328e-04 	 -2.85294356788975e+00   -9.27051916945746e-01 	4.91945912993206e-04	 -6.65270134897776e-03	-3.22497897582224e-06		1.00002224998068e+00
2.49000000000000e+00    	1.70660362324636e-04 	 -2.85315305074960e+00   -9.27052022624155e-01 	3.39032400159134e-04	 -7.27832627064578e-03	-3.82544721335516e-06		1.00002654414316e+00
2.52000000000000e+00    	1.78224117279040e-04 	 -2.85337798356078e+00   -9.27052146526709e-01 	1.61477487583842e-04	 -7.67691321194312e-03	-4.43176566463125e-06		1.00002948011100e+00
2.55000000000000e+00    	1.80149068167530e-04 	 -2.85361106128433e+00   -9.27052288074737e-01 	-3.60008400487956e-05	 -7.81667387366508e-03	-4.99340433312326e-06		1.00003055038906e+00
2.58000000000000e+00    	1.75924786262876e-04 	 -2.85384413913753e+00   -9.27052445191002e-01 	-2.47373296247588e-04	 -7.67366918497416e-03	-5.46230274093184e-06		1.00002947277675e+00
2.61000000000000e+00    	1.65240255795393e-04 	 -2.85406849102490e+00   -9.27052614495097e-01 	-4.65394867997514e-04	 -7.23331067031678e-03	-5.80098336577395e-06		1.00002626835963e+00
2.64000000000000e+00    	1.48017838306721e-04 	 -2.85427510906855e+00   -9.27052791737977e-01 	-6.81787076060516e-04	 -6.49158937733403e-03	-5.99017258347646e-06		1.00002130257417e+00
2.67000000000000e+00    	1.24440395664244e-04 	 -2.85445503507383e+00   -9.27052972441551e-01 	-8.87513295420894e-04	 -5.45596342940499e-03	-6.03463920975950e-06		1.00001527750990e+00
2.70000000000000e+00    	9.49687872719583e-05 	 -2.85459971282634e+00   -9.27053152671580e-01 	-1.07314493194219e-03	 -4.14584414265527e-03	-5.96606361635743e-06		1.00000916980760e+00
2.73000000000000e+00    	6.03471681860134e-05 	 -2.85470134846953e+00   -9.27053329840665e-01 	-1.22930599813292e-03	 -2.59263277220213e-03	-5.84206009330761e-06		1.00000411647756e+00
2.76000000000000e+00    	2.15940456902093e-05 	 -2.85475326495562e+00   -9.27053503418773e-01 	-1.34717289624040e-03	 -8.39275222025259e-04	-5.74097073666921e-06		1.00000125964454e+00
2.79000000000000e+00    	-2.00221026252379e-05 	 -2.85475023579703e+00   -9.27053675426412e-01 	-1.41899647232791e-03	 1.06067982884161e-03	-5.75267620932458e-06		1.00000156931166e+00
2.82000000000000e+00    	-6.30227380209821e-05 	 -2.85468878316545e+00   -9.27053850603037e-01 	-1.43860620786338e-03	 3.04451350814920e-03	-5.96634315794234e-06		1.00000566932689e+00
2.85000000000000e+00    	-1.05773513383301e-04 	 -2.85456742586570e+00   -9.27054036180406e-01 	-1.40185316918720e-03	 5.04223225919243e-03	-6.45664571952663e-06		1.00001369457631e+00
2.88000000000000e+00    	-1.46550386587808e-04 	 -2.85438686389384e+00   -9.27054241244106e-01 	-1.30695003796429e-03	 6.97887619204063e-03	-7.27044987072396e-06		1.00002520612441e+00
2.91000000000000e+00    	-1.83613944423521e-04 	 -2.85415008816888e+00   -9.27054475729799e-01 	-1.15467356898230e-03	 8.77716876656022e-03	-8.41613742308708e-06		1.00003918524898e+00
2.94000000000000e+00    	-2.15287411890426e-04 	 -2.85386240654778e+00   -9.27054749164830e-01 	-9.48406766861178e-04	 1.03604170881397e-02	-9.85760544371233e-06		1.00005411744306e+00
2.97000000000000e+00    	-2.40033372380932e-04 	 -2.85353138028536e+00   -9.27055069320408e-01 	-6.94013742595093e-04	 1.16555563561960e-02	-1.15144877083146e-05		1.00006816456761e+00
3.00000000000000e+00    	-2.56524285443484e-04 	 -2.85316666853510e+00   -9.27055440974514e-01 	-3.99557713230398e-04	 1.25962207362404e-02	-1.32693443697646e-05		1.00007940914673e+00
3.03000000000000e+00    	-2.63702477858270e-04 	 -2.85277978213272e+00   -9.27055864993082e-01 	-7.48895946999672e-05	 1.31257167713180e-02	-1.49815475642622e-05		1.00008614142666e+00
3.06000000000000e+00    	-2.60826342629311e-04 	 -2.85238375159155e+00   -9.27056337912201e-01 	2.68851362928732e-04	 1.31997746439492e-02	-1.65064941856269e-05		1.00008714950457e+00
3.09000000000000e+00    	-2.47500879642071e-04 	 -2.85199271781441e+00   -9.27056852147541e-01 	6.19774650118246e-04	 1.27889570097112e-02	-1.77177708375282e-05		1.00008196756862e+00
3.12000000000000e+00    	-2.23692265504091e-04 	 -2.85162145737061e+00   -9.27057396874075e-01 	9.65761024354504e-04	 1.18806143449698e-02	-1.85291517765798e-05		1.00007103849422e+00
3.15000000000000e+00    	-1.89727631805425e-04 	 -2.85128485720417e+00   -9.27057959519650e-01 	1.29492367378573e-03	 1.04802892506737e-02	-1.89129762595267e-05		1.00005575526957e+00
3.18000000000000e+00    	-1.46282444035022e-04 	 -2.85099735625810e+00   -9.27058527713849e-01 	1.59597366895719e-03	 8.61248939387257e-03	-1.89116250626168e-05		1.00003836049582e+00
3.21000000000000e+00    	-9.43586237462529e-05 	 -2.85077237364517e+00   -9.27059091444554e-01 	1.85847328615854e-03	 6.32076927723299e-03	-1.86395248995113e-05		1.00002170296181e+00
3.24000000000000e+00    	-3.52567232173362e-05 	 -2.85062174458109e+00   -9.27059645114122e-01 	2.07298164321364e-03	 3.66708438985104e-03	-1.82743003265003e-05		1.00000887250802e+00
3.27000000000000e+00    	2.94549900644287e-05 	 -2.85055518621253e+00   -9.27060189167775e-01 	2.23111763845167e-03	 7.30407067704725e-04	-1.80372300872398e-05		1.00000275584907e+00
3.30000000000000e+00    	9.79726881251126e-05 	 -2.85057981559542e+00   -9.27060730996311e-01 	2.32558193966553e-03	 -2.39537901815811e-03	-1.81648440548054e-05		1.00000557323545e+00
3.33000000000000e+00    	1.68289924022097e-04 	 -2.85069974129379e+00   -9.27061284894441e-01 	2.35018952222085e-03	 -5.60426028929087e-03	-1.88750689393671e-05		1.00001846556974e+00
3.36000000000000e+00    	2.38232454571700e-04 	 -2.85091574829979e+00   -9.27061870977806e-01 	2.29996462774889e-03	 -8.78147683769257e-03	-2.03325374699258e-05		1.00004120144430e+00
3.39000000000000e+00    	3.05497439909711e-04 	 -2.85122509322040e+00   -9.27062513111590e-01 	2.17133995552129e-03	 -1.18074077284436e-02	-2.26182902263087e-05		1.00007206245653e+00
3.42000000000000e+00    	3.67700471135847e-04 	 -2.85162142302744e+00   -9.27063236060961e-01 	1.96248200642657e-03	 -1.45618340732826e-02	-2.57089668736243e-05		1.00010794367816e+00
3.45000000000000e+00    	4.22434131041153e-04 	 -2.85209482631240e+00   -9.27064062214589e-01 	1.67373709772901e-03	 -1.69284368142106e-02	-2.94696529442878e-05		1.00014467665299e+00
3.48000000000000e+00    	4.67341179351889e-04 	 -2.85263202117846e+00   -9.27065008333836e-01 	1.30816148339401e-03	 -1.87993723251998e-02	-3.36628884133118e-05		1.00017754864798e+00
3.51000000000000e+00    	5.00203934440186e-04 	 -2.85321667891374e+00   -9.27066082822535e-01 	8.72069085921876e-04	 -2.00797606597592e-02	-3.79741418169732e-05		1.00020195897363e+00
3.54000000000000e+00    	5.19049104316764e-04 	 -2.85382987765883e+00   -9.27067283983872e-01 	3.75506721341312e-04	 -2.06919182617648e-02	-4.20515917493323e-05		1.00021412620248e+00
3.57000000000000e+00    	5.22264449136672e-04 	 -2.85445067556492e+00   -9.27068599629368e-01 	-1.67445932369355e-04	 -2.05791685928076e-02	-4.55556795806887e-05		1.00021174372901e+00
3.60000000000000e+00    	5.08720602460913e-04 	 -2.85505678849506e+00   -9.27070008238767e-01 	-7.38652518670327e-04	 -1.97090697963513e-02	-4.82119616966972e-05		1.00019447877109e+00
3.63000000000000e+00    	4.77888585230775e-04 	 -2.85562535312805e+00   -9.27071481656889e-01 	-1.31625518970060e-03	 -1.80759079955540e-02	-4.98596228910219e-05		1.00016422324715e+00
3.66000000000000e+00    	4.29941487736870e-04 	 -2.85613375233235e+00   -9.27072989080884e-01 	-1.87541790129760e-03	 -1.57023185583327e-02	-5.04878643643347e-05		1.00012503345804e+00
3.69000000000000e+00    	3.65827909419685e-04 	 -2.85656047588781e+00   -9.27074501870800e-01 	-2.38948030383588e-03	 -1.26399168280652e-02	-5.02533834674788e-05		1.00008273639682e+00
3.72000000000000e+00    	2.87305371842136e-04 	 -2.85688598616098e+00   -9.27075998542222e-01 	-2.83147033417568e-03	 -8.96884603252908e-03	-4.94743031514888e-05		1.00004422895746e+00
3.75000000000000e+00    	1.96924226259221e-04 	 -2.85709355546707e+00   -9.27077469203536e-01 	-3.17586844350893e-03	 -4.79618486271675e-03	-4.85990035088570e-05		1.00001654580885e+00
3.78000000000000e+00    	9.79565066649349e-05 	 -2.85717004000534e+00   -9.27078918706529e-01 	-3.40046856818883e-03	 -2.53201229651625e-04	-4.81520004066405e-05		1.00000581479107e+00
3.81000000000000e+00    	-5.73058827861941e-06 	 -2.85710655494367e+00   -9.27080367899254e-01 	-3.48814866736111e-03	 4.50850891417245e-03	-4.86628029320121e-05		1.00001624796891e+00
3.84000000000000e+00    	-1.09850945734403e-04 	 -2.85689901691160e+00   -9.27081852599347e-01 	-3.42835382700931e-03	 9.32190090603434e-03	-5.05869657512950e-05		1.00004932578624e+00
3.87000000000000e+00    	-2.09913989228889e-04 	 -2.85654852410965e+00   -9.27083420220299e-01 	-3.21811176138505e-03	 1.40102233929189e-02	-5.42307352473158e-05		1.00010331743465e+00
3.90000000000000e+00    	-3.01460842193535e-04 	 -2.85606155041246e+00   -9.27085124340942e-01 	-2.86244432565426e-03	 1.83934140559989e-02	-5.96912787091215e-05		1.00017324240913e+00
3.93000000000000e+00    	-3.80302520976890e-04 	 -2.85544993782819e+00   -9.27087017855505e-01 	-2.37410520675348e-03	 2.22948976921846e-02	-6.68232119144178e-05		1.00025132007110e+00
3.96000000000000e+00    	-4.42739636514878e-04 	 -2.85473068075547e+00   -9.27089145620365e-01 	-1.77265491441732e-03	 2.55485087871061e-02	-7.52390287826785e-05		1.00032788338005e+00
3.99000000000000e+00    	-4.85744860252193e-04 	 -2.85392550476544e+00   -9.27091537672943e-01 	-1.08296819032958e-03	 2.80052522894247e-02	-8.43464368354877e-05		1.00039265995419e+00
4.02000000000000e+00    	-5.07093645426269e-04 	 -2.85306025127675e+00   -9.27094204103363e-01 	-3.33343505593115e-04	 2.95396252544444e-02	-9.34201439180203e-05		1.00043625949152e+00
4.05000000000000e+00    	-5.05434845055366e-04 	 -2.85216408687839e+00   -9.27097132498925e-01 	4.46562078521856e-04	 3.00552449970811e-02	-1.01700135069702e-04		1.00045166175705e+00
4.08000000000000e+00    	-4.80300090914452e-04 	 -2.85126856194843e+00   -9.27100288568784e-01 	1.22772541643312e-03	 2.94895614171685e-02	-1.08503780303224e-04		1.00043548183546e+00
4.11000000000000e+00    	-4.32058090934441e-04 	 -2.85040654776998e+00   -9.27103620128562e-01 	1.98344004882193e-03	 2.78174671781021e-02	-1.13335992236375e-04		1.00038880359572e+00
4.14000000000000e+00    	-3.61826350335435e-04 	 -2.84961108499104e+00   -9.27107064137121e-01 	2.69049635444433e-03	 2.50536557541016e-02	-1.15980673648664e-04		1.00031741856712e+00
4.17000000000000e+00    	-2.71357327394887e-04 	 -2.84891417952313e+00   -9.27110555996694e-01 	3.32973973766675e-03	 2.12536126802530e-02	-1.16558147018229e-04		1.00023138163351e+00
4.20000000000000e+00    	-1.62918024305960e-04 	 -2.84834558517398e+00   -9.27114039922941e-01 	3.88598148648068e-03	 1.65131608124037e-02	-1.15537106957993e-04		1.00014388898846e+00
4.23000000000000e+00    	-3.91811176652160e-05 	 -2.84793161545432e+00   -9.27117478928560e-01 	4.34733910531255e-03	 1.09665189627750e-02	-1.13695512140557e-04		1.00006958598996e+00
