0.00000000000000e+00    	0.00000000000000e+00 	 -2.85316954890000e+00  	-9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.50000000000000e+00    	3.97193761888065e-04 	 -2.85389555228380e+00   -9.27052995830983e-01 	4.20643586240735e-04	 -1.64918607511362e-02	-1.46090893294459e-05		1.00013607005521e+00
1.53000000000000e+00    	4.03819784555492e-04 	 -2.85440232613388e+00   -9.27053479090115e-01 	1.08336849132944e-05	 -1.72052456646227e-02	-1.75949440574051e-05		1.00014799950074e+00
1.56000000000000e+00    	3.97271035030341e-04 	 -2.85492170953767e+00   -9.27054048966415e-01 	-4.56103077831785e-04	 -1.73184155100291e-02	-2.03402395752375e-05		1.00015005672125e+00
1.59000000000000e+00    	3.76010398961821e-04 	 -2.85543448830550e+00   -9.27054694342165e-01 	-9.67604052361607e-04	 -1.67532900810646e-02	-2.25890745721780e-05		1.00014079483661e+00
1.62000000000000e+00    	3.38949966950392e-04 	 -2.85591940098710e+00   -9.27055397103744e-01 	-1.50621823727379e-03	 -1.54523101824037e-02	-2.41394317485815e-05		1.00012051432118e+00
1.65000000000000e+00    	2.85598323114251e-04 	 -2.85635382672850e+00   -9.27056134541934e-01 	-2.04963232287380e-03	 -1.33833359415402e-02	-2.48954075645397e-05		1.00009165344651e+00
1.68000000000000e+00    	2.16200567114068e-04 	 -2.85671461176870e+00   -9.27056883251455e-01 	-2.57116263728760e-03	 -1.05439205611464e-02	-2.49133978594289e-05		1.00005889114531e+00
1.71000000000000e+00    	1.31855781881125e-04 	 -2.85697901283480e+00   -9.27057624203897e-01 	-3.04079203621357e-03	 -6.96468893911872e-03	-2.44324477869379e-05		1.00002887653566e+00
1.74000000000000e+00    	3.45950021460001e-05 	 -2.85712572742580e+00   -9.27058348378632e-01 	-3.42677171392186e-03	 -2.71155656961498e-03	-2.38795711843341e-05		1.00000954789124e+00
1.77000000000000e+00    	-7.25968379652729e-05 	 -2.85713597267380e+00   -9.27059062090924e-01 	-3.69772979474649e-03	 2.11345439234696e-03	-2.38432912661380e-05		1.00000907019067e+00
1.80000000000000e+00    	-1.85828493338756e-04 	 -2.85699456676761e+00   -9.27059791011936e-01 	-3.82514056943061e-03	 7.37300402705105e-03	-2.50129368066723e-05		1.00003449616221e+00
1.83000000000000e+00    	-3.00427302073650e-04 	 -2.85669096073691e+00   -9.27060581883401e-01 	-3.78592381167491e-03	 1.28969674297489e-02	-2.80869649559269e-05		1.00009032880879e+00
1.86000000000000e+00    	-4.11141001718653e-04 	 -2.85622016479993e+00   -9.27061501124992e-01 	-3.56487885884648e-03	 1.84867651706623e-02	-3.36599998701622e-05		1.00017721928704e+00
1.89000000000000e+00    	-5.12406402916435e-04 	 -2.85558351347317e+00   -9.27062629919628e-01 	-3.15662910869584e-03	 2.39214426954188e-02	-4.21042688439121e-05		1.00029105839287e+00
1.92000000000000e+00    	-5.98665024751836e-04 	 -2.85478921784015e+00   -9.27064055907955e-01 	-2.56677171379623e-03	 2.89653389879762e-02	-5.34654087496037e-05		1.00042270168078e+00
1.95000000000000e+00    	-6.64697491777341e-04 	 -2.85385266173096e+00   -9.27065862255006e-01 	-1.81199986378053e-03	 3.33770778080182e-02	-6.73940132553533e-05		1.00055850264163e+00
1.98000000000000e+00    	-7.05943376871450e-04 	 -2.85279641025366e+00   -9.27068115465825e-01 	-9.19086851065004e-04	 3.69195247881613e-02	-8.31319764647601e-05		1.00068171910061e+00
2.01000000000000e+00    	-7.18772532307660e-04 	 -2.85164991266328e+00   -9.27070853805080e-01 	7.72222476088483e-05	 3.93702910430938e-02	-9.95664601418143e-05		1.00077471775299e+00
2.04000000000000e+00    	-7.00678387436359e-04 	 -2.85044889519194e+00   -9.27074078410297e-01 	1.13719656534280e-03	 4.05323334395816e-02	-1.15354708411178e-04		1.00082175065133e+00
2.07000000000000e+00    	-6.50372966083385e-04 	 -2.84923445167158e+00   -9.27077749101966e-01 	2.21961434210179e-03	 4.02442008850822e-02	-1.29111193234047e-04		1.00081193990800e+00
2.10000000000000e+00    	-5.67776427871174e-04 	 -2.84805184978284e+00   -9.27081786455338e-01 	3.28528562447712e-03	 3.83894961814327e-02	-1.39636443573714e-04		1.00074200772079e+00
2.13000000000000e+00    	-4.53909049046721e-04 	 -2.84694907882696e+00   -9.27086080929720e-01 	4.30007368062489e-03	 3.49051522528975e-02	-1.46156376572218e-04		1.00061824970822e+00
2.16000000000000e+00    	-3.10708602098940e-04 	 -2.84597517229486e+00   -9.27090508824402e-01 	5.23691759287688e-03	 2.97881493800538e-02	-1.48533952882020e-04		1.00045728605058e+00
2.19000000000000e+00    	-1.40808770912348e-04 	 -2.84517834698885e+00   -9.27094953665458e-01 	6.07647533515281e-03	 2.31003218520185e-02	-1.47413172999803e-04		1.00028524439422e+00
2.22000000000000e+00    	5.26777023172729e-05 	 -2.84460401160531e+00   -9.27099330483988e-01 	6.80620346861906e-03	 1.49709223547662e-02	-1.44259957857751e-04		1.00013522772310e+00
2.25000000000000e+00    	2.66325970598953e-04 	 -2.84429271198714e+00   -9.27103609513864e-01 	7.41794827632559e-03	 5.59664320974996e-03	-1.41275709157319e-04		1.00004318323294e+00
2.28000000000000e+00    	4.96477449261118e-04 	 -2.84427809639956e+00   -9.27107835318010e-01 	7.90441133378089e-03	 -4.76114719050643e-03	-1.41176704841557e-04		1.00004258317932e+00
2.31000000000000e+00    	7.39205665184889e-04 	 -2.84458499892063e+00   -9.27112137427946e-01 	8.25512406337532e-03	 -1.57820914274627e-02	-1.46854088520480e-04		1.00015860894623e+00
2.34000000000000e+00    	9.90167506396078e-04 	 -2.84522774776669e+00   -9.27116729362900e-01 	8.45276566559539e-03	 -2.70954407833434e-02	-1.60951902959973e-04		1.00040273793316e+00
2.37000000000000e+00    	1.24436379779826e-03 	 -2.84620880355576e+00   -9.27121894370301e-01 	8.47073334757755e-03	 -3.82913630586252e-02	-1.85420281519869e-04		1.00076871263495e+00
2.40000000000000e+00    	1.49585882007457e-03 	 -2.84751781753264e+00   -9.27127958230092e-01 	8.27278556484052e-03	 -4.89345657792354e-02	-2.21113269209321e-04		1.00123078238740e+00
2.43000000000000e+00    	1.73752857927998e-03 	 -2.84913117255224e+00   -9.27135251674505e-01 	7.81532101157443e-03	 -5.85796806101073e-02	-2.67502471547176e-04		1.00174484265229e+00
2.46000000000000e+00    	1.96091770021891e-03 	 -2.85101203509282e+00   -9.27144066994069e-01 	7.05245859918036e-03	 -6.67877682411481e-02	-3.22567490673005e-04		1.00225268630656e+00
2.49000000000000e+00    	2.15628193561061e-03 	 -2.85311091265996e+00   -9.27154614849921e-01 	5.94360912790617e-03	 -7.31433094506653e-02	-3.82903036374392e-04		1.00268909280075e+00
2.52000000000000e+00    	2.31287708986231e-03 	 -2.85536668604181e+00   -9.27166987930871e-01 	4.46275616370773e-03	 -7.72711382991487e-02	-4.44053921611007e-04		1.00299099806055e+00
2.55000000000000e+00    	2.41952750201603e-03 	 -2.85770807588712e+00   -9.27181137788927e-01 	2.60826556349092e-03	 -7.88529078825043e-02	-5.01057111211048e-04		1.00310758903968e+00
2.58000000000000e+00    	2.46547123215728e-03 	 -2.86005550904550e+00   -9.27196870016632e-01 	4.11774364022808e-04	 -7.76427975634169e-02	-5.49138605543406e-04		1.00300990778995e+00
2.61000000000000e+00    	2.44143807119827e-03 	 -2.86232336732002e+00   -9.27213861029405e-01 	-2.05539768199338e-03	 -7.34822097686806e-02	-5.84485244216762e-04		1.00269845987471e+00
2.64000000000000e+00    	2.34087351497981e-03 	 -2.86442262001112e+00   -9.27231697223068e-01 	-4.67979800880252e-03	 -6.63131179867242e-02	-6.04989696923598e-04		1.00220741173624e+00
2.67000000000000e+00    	2.16118025597142e-03 	 -2.86626384931456e+00   -9.27249934300557e-01 	-7.30856546954036e-03	 -5.61895046510949e-02	-6.10853233405181e-04		1.00160423756284e+00
2.70000000000000e+00    	1.90481348733072e-03 	 -2.86776066210233e+00   -9.27268171236293e-01 	-9.75804873517458e-03	 -4.32860063346351e-02	-6.04928778967082e-04		1.00098414762590e+00
2.73000000000000e+00    	1.58004516721410e-03 	 -2.86883343515278e+00   -9.27286129949702e-01 	-1.18283084067625e-02	 -2.79025566556052e-02	-5.92701269758834e-04		1.00045930094256e+00
2.76000000000000e+00    	1.20121588008080e-03 	 -2.86941326467207e+00   -9.27303728838186e-01 	-1.33225495998232e-02	 -1.04636221572490e-02	-5.81838749414163e-04		1.00014364780906e+00
2.79000000000000e+00    	7.88331675070425e-04 	 -2.86944589848220e+00   -9.27321136718069e-01 	-1.40694814357833e-02	 8.48928580105904e-03	-5.81308502999214e-04		1.00013516896511e+00
2.82000000000000e+00    	3.65942625590314e-04 	 -2.86889534651818e+00   -9.27338794403407e-01 	-1.39456490773274e-02	 2.83126614644336e-02	-6.00133337874935e-04		1.00049809999190e+00
2.85000000000000e+00    	-3.86462712646655e-05 	 -2.86774682488464e+00   -9.27357394799494e-01 	-1.28942143658694e-02	 4.82835888627377e-02	-6.45949612562516e-04		1.00124821246706e+00
2.88000000000000e+00    	-3.97653724616767e-04 	 -2.86600871776713e+00   -9.27377818911551e-01 	-1.09367381511344e-02	 6.76287336950820e-02	-7.23598107320824e-04		1.00234414322467e+00
2.91000000000000e+00    	-6.85303103108646e-04 	 -2.86371334721632e+00   -9.27401033424965e-01 	-8.17536268087315e-03	 8.55575821410345e-02	-8.34007350345769e-04		1.00368701893820e+00
2.94000000000000e+00    	-8.80160079370231e-04 	 -2.86091650201272e+00   -9.27427963504777e-01 	-4.78428887849184e-03	 1.01297124843011e-01	-9.73601807275661e-04		1.00512931746219e+00
2.97000000000000e+00    	-9.66992045615105e-04 	 -2.85769584804613e+00   -9.27459360058430e-01 	-9.91244776341265e-04	 1.14125163872923e-01	-1.13438703611699e-03		1.00649233600121e+00
3.00000000000000e+00    	-9.37890402562968e-04 	 -2.85414847133874e+00   -9.27495682530155e-01 	2.94869756003571e-03	 1.23400033886399e-01	-1.30475064488298e-03		1.00759017738102e+00
3.03000000000000e+00    	-7.92514383411781e-04 	 -2.85038785268403e+00   -9.27537016256094e-01 	6.78343874478447e-03	 1.28585563866331e-01	-1.47090048712067e-03		1.00825712287306e+00
3.06000000000000e+00    	-5.37442519449328e-04 	 -2.84654052999963e+00   -9.27583038555477e-01 	1.02942679635311e-02	 1.29271216018910e-01	-1.61876482289202e-03		1.00837475158964e+00
3.09000000000000e+00    	-1.84729998647674e-04 	 -2.84274259043474e+00   -9.27633041558005e-01 	1.33223902805580e-02	 1.25188176639413e-01	-1.73611502345846e-03		1.00789512338758e+00
3.12000000000000e+00    	2.50143113570041e-04 	 -2.83913598849072e+00   -9.27686013406058e-01 	1.57879902951464e-02	 1.16222500216585e-01	-1.81463803074542e-03		1.00685660503636e+00
3.15000000000000e+00    	7.50682404368930e-04 	 -2.83586455618140e+00   -9.27740773241599e-01 	1.76988730913953e-02	 1.02426134685882e-01	-1.85167467516859e-03		1.00538937326515e+00
3.18000000000000e+00    	1.30184412370424e-03 	 -2.83306950262088e+00   -9.27796148891171e-01 	1.91465284132615e-02	 8.40258455798538e-02	-1.85134578572516e-03		1.00370830411874e+00
3.21000000000000e+00    	1.89220454318915e-03 	 -2.83088423169643e+00   -9.27851178883933e-01 	2.02886120221887e-02	 6.14289149758481e-02	-1.82481632496102e-03		1.00209204633482e+00
3.24000000000000e+00    	2.51545817665097e-03 	 -2.82942845899694e+00   -9.27905312633959e-01 	2.13185521324213e-02	 3.52233645159098e-02	-1.78951577887089e-03		1.00084882396872e+00
3.27000000000000e+00    	3.17089466794129e-03 	 -2.82880187128376e+00   -9.27958576074228e-01 	2.24253502700660e-02	 6.16980687406197e-03	-1.76726073953806e-03		1.00027200603742e+00
3.30000000000000e+00    	3.86261604774419e-03 	 -2.82907788121966e+00   -9.28011668087251e-01 	2.37493489438010e-02	 -2.48176559435587e-02	-1.78141775606586e-03		1.00059138566700e+00
3.33000000000000e+00    	4.59747070881289e-03 	 -2.83029827214082e+00   -9.28065959366564e-01 	2.53419751599554e-02	 -5.67025397367870e-02	-1.85347125341221e-03		1.00192855487470e+00
3.36000000000000e+00    	5.38196664383614e-03 	 -2.83246957021842e+00   -9.28123381335043e-01 	2.71381469283019e-02	 -8.83676345508361e-02	-1.99955373037503e-03		1.00426556053164e+00
3.39000000000000e+00    	6.21869966544126e-03 	 -2.83556174582525e+00   -9.28186215507534e-01 	2.89483590348199e-02	 -1.18663089610275e-01	-2.22757012320792e-03		1.00743431468028e+00
3.42000000000000e+00    	7.10298774973678e-03 	 -2.83950937434325e+00   -9.28256815980063e-01 	3.04735930448877e-02	 -1.46455109282157e-01	-2.53545519298741e-03		1.01113014367140e+00
3.45000000000000e+00    	8.02037532014899e-03 	 -2.84421484547305e+00   -9.28337311372273e-01 	3.13413629229472e-02	 -1.70669546538332e-01	-2.91086489666357e-03		1.01494770716521e+00
3.48000000000000e+00    	8.94547937618835e-03 	 -2.84955280991861e+00   -9.28429333114403e-01 	3.11571396762796e-02	 -1.90326621875040e-01	-3.33231081344868e-03		1.01843315668851e+00
3.51000000000000e+00    	9.84238392082806e-03 	 -2.85537493538203e+00   -9.28533806270974e-01 	2.95633382768935e-02	 -2.04566001314491e-01	-3.77150868157139e-03		1.02114419360912e+00
3.54000000000000e+00    	1.06665571630493e-02 	 -2.86151422225684e+00   -9.28650823603717e-01 	2.62981309324045e-02	 -2.12664427934261e-01	-4.19659312803057e-03		1.02270981318897e+00
3.57000000000000e+00    	1.13681310379991e-02 	 -2.86778850957191e+00   -9.28779610310995e-01 	2.12477205049559e-02	 -2.14050136914075e-01	-4.57584679884276e-03		1.02288311410127e+00
3.60000000000000e+00    	1.18963405637343e-02 	 -2.87400325713331e+00   -9.28918579861341e-01 	1.44871691082017e-02	 -2.08318998509283e-01	-4.88164619409685e-03		1.02158235775597e+00
3.63000000000000e+00    	1.22049132273720e-02 	 -2.87995411932331e+00   -9.29065480392927e-01 	6.30553802868673e-03	 -1.95256695117811e-01	-5.09436458015913e-03		1.01891652717415e+00
3.66000000000000e+00    	1.22581448323844e-02 	 -2.88543016300853e+00   -9.29217632619868e-01 	-2.78926101852614e-03	 -1.74869305975968e-01	-5.20593597941419e-03		1.01519168432320e+00
3.69000000000000e+00    	1.20372270904913e-02 	 -2.89021876306495e+00   -9.29372258340604e-01 	-1.20913073933238e-02	 -1.47421443525519e-01	-5.22265288941943e-03		1.01089393995059e+00
3.72000000000000e+00    	1.15460791296787e-02 	 -2.89411313675402e+00   -9.29526887414297e-01 	-2.07485455608260e-02	 -1.13476645017349e-01	-5.16658059896917e-03		1.00664499435619e+00
3.75000000000000e+00    	1.08155468281807e-02 	 -2.89692302246669e+00   -9.29679806812157e-01 	-2.78483109694474e-02	 -7.39297077604937e-02	-5.07483362569082e-03		1.00312854811820e+00
3.78000000000000e+00    	9.90456577623377e-03 	 -2.89848808711049e+00   -9.29830481200679e-01 	-3.25323090128129e-02	 -3.00167807201897e-02	-4.99605249061845e-03		1.00099166769509e+00
3.81000000000000e+00    	8.89703052661566e-03 	 -2.89869238524925e+00   -9.29979844435556e-01 	-3.41263277171686e-02	 1.67109508065385e-02	-4.98391036402036e-03		1.00073408130374e+00
3.84000000000000e+00    	7.89390707013166e-03 	 -2.89747705669544e+00   -9.30130358165537e-01 	-3.22593622364626e-02	 6.44577556624925e-02	-5.08837181010237e-03		1.00260728116478e+00
3.87000000000000e+00    	7.00147822119044e-03 	 -2.89484813510146e+00   -9.30285775916037e-01 	-2.69424079798884e-02	 1.11293333054424e-01	-5.34641572411801e-03		1.00654889771497e+00
3.90000000000000e+00    	6.31798168762977e-03 	 -2.89087732990375e+00   -9.30450633271638e-01 	-1.85840307161608e-02	 1.55283783496837e-01	-5.77448035798160e-03		1.01217180569217e+00
3.93000000000000e+00    	5.92154753450396e-03 	 -2.88569569804052e+00   -9.30629571591838e-01 	-7.93697638140919e-03	 1.94617180766994e-01	-6.36456987167991e-03		1.01881271605405e+00
3.96000000000000e+00    	5.86187117959496e-03 	 -2.87948227007847e+00   -9.30826649010303e-01 	4.01038199347831e-03	 2.27700031658317e-01	-7.08486148649046e-03		1.02562838437868e+00
3.99000000000000e+00    	6.15675824224083e-03 	 -2.87245088735179e+00   -9.31044777423677e-01 	1.61716182094307e-02	 2.53212532785275e-01	-7.88434815294287e-03		1.03171714677078e+00
4.02000000000000e+00    	6.79328396366165e-03 	 -2.86483834227421e+00   -9.31285365160855e-01 	2.75019008587324e-02	 2.70124614890031e-01	-8.70018174391361e-03		1.03624290361030e+00
4.05000000000000e+00    	7.73244720762769e-03 	 -2.85689577226056e+00   -9.31548179826409e-01 	3.71206536745906e-02	 2.77685042600943e-01	-9.46620852960208e-03		1.03854539376834e+00
4.08000000000000e+00    	8.91603733494668e-03 	 -2.84888383226288e+00   -9.31831404280938e-01 	4.44083160123418e-02	 2.75399881017455e-01	-1.01215367594397e-02		1.03822908767856e+00
4.11000000000000e+00    	1.02747534193227e-02 	 -2.84107095916934e+00   -9.32131849189886e-01 	4.90753539670490e-02	 2.63015609809629e-01	-1.06184753679985e-02		1.03522864787914e+00
4.14000000000000e+00    	1.17370678642825e-02 	 -2.83373317739987e+00   -9.32445299230091e-01 	5.12033903597579e-02	 2.40518379834151e-01	-1.09295178640645e-02		1.02984966504006e+00
4.17000000000000e+00    	1.32386068438710e-02 	 -2.82715329476879e+00   -9.32766990848658e-01 	5.12550902393156e-02	 2.08155776453795e-01	-1.10530534118779e-02		1.02277958599898e+00
4.20000000000000e+00    	1.47317209672959e-02 	 -2.82161695118907e+00   -9.33092229858408e-01 	5.00434535061807e-02	 1.66480845743198e-01	-1.10171527186692e-02		1.01505743526769e+00
4.23000000000000e+00    	1.61943458138927e-02 	 -2.81740300956306e+00   -9.33417139770607e-01 	4.86464331581647e-02	 1.16409115615968e-01	-1.08802404984840e-02		1.00798607990925e+00
4.26000000000000e+00    	1.76363192791773e-02 	 -2.81476673051945e+00   -9.33739474426004e-01 	4.82554246702607e-02	 5.92680869691366e-02	-1.07270884751873e-02		1.00297375966186e+00
