0.00000000000000e+00    	0.00000000000000e+00 	 -9.27050983120000e-01  	2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.90000000000000e-01    	2.32818589704766e-05 	 -9.26547575507124e-01   2.85316952924129e+00 	-4.98487152111881e-05	 -5.99806040961640e-04	-8.05865113743848e-08		1.00000018112608e+00
1.02000000000000e+00    	2.11557720557734e-05 	 -9.26577918986307e-01   2.85316952669400e+00 	-9.26626329790608e-05	 -1.44324001345997e-03	-9.13567121501354e-08		1.00000104576351e+00
1.05000000000000e+00    	1.76830381717873e-05 	 -9.26635278209060e-01   2.85316952358989e+00 	-1.39370758210109e-04	 -2.39721980164799e-03	-1.19165632114237e-07		1.00000288303934e+00
1.08000000000000e+00    	1.27715932690811e-05 	 -9.26722596863529e-01   2.85316951928258e+00 	-1.88264779176621e-04	 -3.43542108878402e-03	-1.73120285873383e-07		1.00000591876334e+00
1.11000000000000e+00    	6.38542708099965e-06 	 -9.26841895422320e-01   2.85316951285148e+00 	-2.37331687717059e-04	 -4.52267165166457e-03	-2.62138689918981e-07		1.00001025539005e+00
1.14000000000000e+00    	-1.44774391665926e-06 	 -9.26994012020407e-01   2.85316950313232e+00 	-2.84354439668219e-04	 -5.61545666821328e-03	-3.93241967870030e-07		1.00001580698067e+00
1.17000000000000e+00    	-1.06320087481609e-05 	 -9.27178366285687e-01   2.85316948880243e+00 	-3.27022260612723e-04	 -6.66294368118468e-03	-5.69651763482440e-07		1.00002225063365e+00
1.20000000000000e+00    	-2.10020501671671e-05 	 -9.27392761921929e-01   2.85316946852199e+00 	-3.63034479509665e-04	 -7.60853625156910e-03	-7.89034426794342e-07		1.00002901038847e+00
1.23000000000000e+00    	-3.23247521110245e-05 	 -9.27633243680499e-01   2.85316944112045e+00 	-3.90182135094088e-04	 -8.39193750848072e-03	-1.04231289699758e-06		1.00003528780655e+00
1.26000000000000e+00    	-4.43027655402327e-05 	 -9.27894023323953e-01   2.85316940580458e+00 	-4.06395519261459e-04	 -8.95167522892275e-03	-1.31347991875333e-06		1.00004014801829e+00
1.29000000000000e+00    	-5.65789194543110e-05 	 -9.28167487261999e-01   2.85316936235250e+00 	-4.09753248226018e-04	 -9.22801025854324e-03	-1.58076997361836e-06		1.00004266112679e+00
1.32000000000000e+00    	-6.87403783568565e-05 	 -9.28444295758579e-01   2.85316931124957e+00 	-3.98458551757631e-04	 -9.16612161272264e-03	-1.81937314025708e-06		1.00004208739330e+00
1.35000000000000e+00    	-8.03217866176980e-05 	 -9.28713580043741e-01   2.85316925372037e+00 	-3.70799616297267e-04	 -8.71943606935568e-03	-2.00561176717438e-06		1.00003808230574e+00
1.38000000000000e+00    	-9.08073027031570e-05 	 -9.28963239428928e-01   2.85316919161804e+00 	-3.25120750299169e-04	 -7.85294897771123e-03	-2.12218146263516e-06		1.00003088678083e+00
1.41000000000000e+00    	-9.96323371788207e-05 	 -9.29180335760832e-01   2.85316912714921e+00 	-2.59837300215248e-04	 -6.54636771065176e-03	-2.16373266781703e-06		1.00002146099487e+00
1.44000000000000e+00    	-1.06186816948227e-04 	 -9.29351577421593e-01   2.85316906243844e+00 	-1.73527242542880e-04	 -4.79690087045944e-03	-2.14180340404971e-06		1.00001152012077e+00
1.47000000000000e+00    	-1.09822690835475e-04 	 -9.29463879780234e-01   2.85316899896843e+00 	-6.51245320466001e-05	 -2.62151606621160e-03	-2.08797713118035e-06		1.00000343829011e+00
1.50000000000000e+00    	-1.09868921419310e-04 	 -9.29504983743426e-01   2.85316893696577e+00 	6.57768461803678e-05	 -5.84977100835890e-05	-2.05419207788040e-06		1.00000000387640e+00
1.53000000000000e+00    	-1.05657138325316e-04 	 -9.29464109108419e-01   2.85316887483047e+00 	2.18522408083718e-04	 2.83184548293817e-03	-2.10940589839103e-06		1.00000403354453e+00
1.56000000000000e+00    	-9.65602852682082e-05 	 -9.29332615103665e-01   2.85316880872489e+00 	3.90941940724662e-04	 5.96744544341131e-03	-2.33232087459812e-06		1.00001788146321e+00
1.59000000000000e+00    	-8.20449191959085e-05 	 -9.29104637169914e-01   2.85316873243624e+00 	5.78908092268147e-04	 9.24579649137065e-03	-2.80055331470204e-06		1.00004290902700e+00
1.62000000000000e+00    	-6.17354147799409e-05 	 -9.28777667050057e-01   2.85316863760422e+00 	7.75998230060217e-04	 1.25463719346900e-02	-3.57739323179837e-06		1.00007900369660e+00
1.65000000000000e+00    	-3.54854668875621e-05 	 -9.28353042932733e-01   2.85316851435962e+00 	9.73358089829701e-04	 1.57341210062528e-02	-4.69801664001384e-06		1.00012424728725e+00
1.68000000000000e+00    	-3.44940325789709e-06 	 -9.27836317924219e-01   2.85316835235508e+00 	1.15985833793346e-03	 1.86639759716681e-02	-6.15753475027134e-06		1.00017482937152e+00
1.71000000000000e+00    	3.38565387844165e-05 	 -9.27237478513538e-01   2.85316814209378e+00 	1.32260884540400e-03	 2.11862443943585e-02	-7.90345266263711e-06		1.00022527777904e+00
1.74000000000000e+00    	7.55140932049749e-05 	 -9.26570989743931e-01   2.85316787638746e+00 	1.44785095525365e-03	 2.31527114541836e-02	-9.83486378908365e-06		1.00026903601821e+00
1.77000000000000e+00    	1.20194843398807e-04 	 -9.25855650123877e-01   2.85316755171530e+00 	1.52218964000380e-03	 2.44232351139767e-02	-1.18099881398117e-05		1.00029936099860e+00
1.80000000000000e+00    	1.66192812553748e-04 	 -9.25114246421849e-01   2.85316716922403e+00 	1.53406287786043e-03	 2.48725846496014e-02	-1.36625155966485e-05		1.00031045131136e+00
1.83000000000000e+00    	2.11502496092883e-04 	 -9.24373005944776e-01   2.85316673511717e+00 	1.47528495427469e-03	 2.43972507057302e-02	-1.52257644490777e-05		1.00029865667186e+00
1.86000000000000e+00    	2.53941510305719e-04 	 -9.23660851419894e-01   2.85316626023460e+00 	1.34245488338641e-03	 2.29219412121730e-02	-1.63621066536589e-05		1.00026357418521e+00
1.89000000000000e+00    	2.91310498176483e-04 	 -9.23008471148468e-01   2.85316575872100e+00 	1.13800125405708e-03	 2.04054701206573e-02	-1.69936887127027e-05		1.00020881747087e+00
1.92000000000000e+00    	3.21576276009077e-04 	 -9.22447224875889e-01   2.85316524581628e+00 	8.70648684205390e-04	 1.68457434921396e-02	-1.71294537550959e-05		1.00014225857942e+00
1.95000000000000e+00    	3.43058457250694e-04 	 -9.22007914130348e-01   2.85316473495766e+00 	5.55142892390495e-04	 1.22835503062746e-02	-1.68830942413688e-05		1.00007559418116e+00
1.98000000000000e+00    	3.54596056619919e-04 	 -9.21719454810956e-01   2.85316423453942e+00 	2.11159979677750e-04	 6.80487643299959e-03	-1.64770308801105e-05		1.00002317533310e+00
2.01000000000000e+00    	3.55669879441559e-04 	 -9.21607499375428e-01   2.85316374480607e+00 	-1.38556747582709e-04	 5.41484943992435e-04	-1.62289226221871e-05		1.00000015633364e+00
2.04000000000000e+00    	3.46459582617089e-04 	 -9.21693065342157e-01   2.85316325542935e+00 	-4.70656624271666e-04	 -6.33044905567015e-03	-1.65195280135382e-05		1.00002014798493e+00
2.07000000000000e+00    	3.27821401404513e-04 	 -9.21991234642973e-01   2.85316274431258e+00 	-7.63935702334415e-04	 -1.35937902805137e-02	-1.77437485886694e-05		1.00009268322830e+00
2.10000000000000e+00    	3.01183215893836e-04 	 -9.22509992918644e-01   2.85316217806077e+00 	-1.00198602559726e-03	 -2.09960255353015e-02	-2.02499917320327e-05		1.00022089434001e+00
2.13000000000000e+00    	2.68366621530826e-04 	 -9.23249277483563e-01   2.85316151435065e+00 	-1.17529830724452e-03	 -2.82569009391812e-02	-2.42760360790784e-05		1.00039983724815e+00
2.16000000000000e+00    	2.31358974367729e-04 	 -9.24200296394134e-01   2.85316070614873e+00 	-1.28240505761876e-03	 -3.50779097577800e-02	-2.98917332530742e-05		1.00061586296102e+00
2.19000000000000e+00    	1.92069572093073e-04 	 -9.25345168995069e-01   2.85315970739716e+00 	-1.32975808311248e-03	 -4.11533048945929e-02	-3.69595546211427e-05		1.00084732308495e+00
2.22000000000000e+00    	1.52110820134375e-04 	 -9.26656922013931e-01   2.85315847947109e+00 	-1.33021082411904e-03	 -4.61822132723151e-02	-4.51228085077745e-05		1.00106671521914e+00
2.25000000000000e+00    	1.12645618220615e-04 	 -9.28099857348833e-01   2.85315699746525e+00 	-1.30019919474485e-03	 -4.98813698167884e-02	-5.38282443715861e-05		1.00124414828264e+00
2.28000000000000e+00    	7.43354979215255e-05 	 -9.29630291135169e-01   2.85315525524553e+00 	-1.25595064519412e-03	 -5.19979694517611e-02	-6.23850179395795e-05		1.00135177142252e+00
2.31000000000000e+00    	3.74106414121499e-05 	 -9.31197650853189e-01   2.85315326823708e+00 	-1.20926199280799e-03	 -5.23221480203944e-02	-7.00562255694762e-05		1.00136860066407e+00
2.34000000000000e+00    	1.86429210096234e-06 	 -9.32745909001510e-01   2.85315107312667e+00 	-1.16353640906536e-03	 -5.06986299705262e-02	-7.61732489153418e-05		1.00128502969945e+00
2.37000000000000e+00    	-3.22474948874900e-05 	 -9.34215327078985e-01   2.85314872402141e+00 	-1.11083015988022e-03	 -4.70371015647935e-02	-8.02578883301854e-05		1.00110625275671e+00
2.40000000000000e+00    	-6.44415357685567e-05 	 -9.35544479343702e-01   2.85314628509686e+00 	-1.03061089625965e-03	 -4.13208678781586e-02	-8.21335903833847e-05		1.00085387696054e+00
2.43000000000000e+00    	-9.34381805798802e-05 	 -9.36672518147311e-01   2.85314382033379e+00 	-8.90762108667871e-04	 -3.36133270834852e-02	-8.20057832959849e-05		1.00056516826227e+00
2.46000000000000e+00    	-1.16858988728021e-04 	 -9.37541628095428e-01   2.85314138151594e+00 	-6.51085017808985e-04	 -2.40617609084287e-02	-8.04930552970557e-05		1.00028965741371e+00
2.49000000000000e+00    	-1.31066269148935e-04 	 -9.38099593427778e-01   2.85313899615231e+00 	-2.69167706844250e-04	 -1.28979268123566e-02	-7.85960031858761e-05		1.00008321411003e+00
2.52000000000000e+00    	-1.31209554354245e-04 	 -9.38302373854237e-01   2.85313665729428e+00 	2.91948256112975e-04	 -4.34986040262059e-04	-7.75989409159156e-05		1.00000014023411e+00
2.55000000000000e+00    	-1.11520177503051e-04 	 -9.38116554634256e-01   2.85313431723613e+00 	1.05530476401267e-03	 1.29395513854089e-02	-7.89105088140600e-05		1.00008427239162e+00
2.58000000000000e+00    	-6.58582295349809e-05 	 -9.37521516067487e-01   2.85313188674255e+00 	2.02210298752926e-03	 2.67749239978347e-02	-8.38609654877957e-05		1.00036043128876e+00
2.61000000000000e+00    	1.15290065078900e-05 	 -9.36511165400586e-01   2.85312924072956e+00 	3.16579613824533e-03	 4.05719676919516e-02	-9.34842843808121e-05		1.00082771522720e+00
2.64000000000000e+00    	1.25123360569867e-04 	 -9.35095096775645e-01   2.85312623031865e+00 	4.42955742612623e-03	 5.38010475885287e-02	-1.08319611250807e-04		1.00145603270126e+00
2.67000000000000e+00    	2.77248561870353e-04 	 -9.33299091702923e-01   2.85312270006670e+00 	5.72808202543069e-03	 6.59220896645511e-02	-1.28267217198907e-04		1.00218688341143e+00
2.70000000000000e+00    	4.67318228474859e-04 	 -9.31164934774157e-01   2.85311850817329e+00 	6.95405688012963e-03	 7.64055643155934e-02	-1.52528155738588e-04		1.00293877800707e+00
2.73000000000000e+00    	6.91351616673293e-04 	 -9.28749581720856e-01   2.85311354679628e+00 	7.98889709218027e-03	 8.47533100808794e-02	-1.79645390875511e-04		1.00361694800301e+00
2.76000000000000e+00    	9.41861446474891e-04 	 -9.26123762858671e-01   2.85310775939101e+00 	8.71664353738967e-03	 9.05183113286208e-02	-2.07649516711781e-04		1.00412628074295e+00
2.79000000000000e+00    	1.20817370938993e-03 	 -9.23370122418694e-01   2.85310115223813e+00 	9.03936436374845e-03	 9.33228852546656e-02	-2.34297111824290e-04		1.00438584513895e+00
2.82000000000000e+00    	1.47718675568595e-03 	 -9.20580980186229e-01   2.85309379795203e+00 	8.89207189911640e-03	 9.28750776627552e-02	-2.57376534531343e-04		1.00434302667774e+00
2.85000000000000e+00    	1.73452303003444e-03 	 -9.17855763358272e-01   2.85308582964059e+00 	8.25506923383822e-03	 8.89832956980714e-02	-2.75045758399935e-04		1.00398518352191e+00
2.88000000000000e+00    	1.96597554737023e-03 	 -9.15298109015596e-01   2.85307742541883e+00 	7.16175927266232e-03	 8.15692308043535e-02	-2.86159866089475e-04		1.00334685532839e+00
2.91000000000000e+00    	2.15910412720209e-03 	 -9.13012601078900e-01   2.85306878412084e+00 	5.70027044810893e-03	 7.06789129402295e-02	-2.90541929512476e-04		1.00251089082972e+00
2.94000000000000e+00    	2.30479523692170e-03 	 -9.11101100104657e-01   2.85306009430576e+00 	4.00779457761852e-03	 5.64913224973913e-02	-2.89150614237036e-04		1.00160242389032e+00
2.97000000000000e+00    	2.39856920027930e-03 	 -9.09658664670419e-01   2.85305149997977e+00 	2.25733445444108e-03	 3.93234786920576e-02	-2.84102484124875e-04		1.00077545545917e+00
3.00000000000000e+00    	2.44141013266071e-03 	 -9.08769153160695e-01   2.85304306771347e+00 	6.37642206641871e-04	 1.96304994664406e-02	-2.78519097103305e-04		1.00019290172935e+00
3.03000000000000e+00    	2.43992181201957e-03 	 -9.08500721070627e-01   2.85303476070596e+00 	-6.71576118868257e-04	 -2.00099778711804e-03	-2.76190704919105e-04		1.00000226564140e+00
3.06000000000000e+00    	2.40568892709580e-03 	 -9.08901558030525e-01   2.85302642539083e+00 	-1.52582983231217e-03	 -2.48674287607929e-02	-2.81079453355339e-04		1.00031034992922e+00
3.09000000000000e+00    	2.35384787029640e-03 	 -9.09996292462463e-01   2.85301779499241e+00 	-1.83911825107547e-03	 -4.81710845994673e-02	-2.96720896354480e-04		1.00116128760091e+00
3.12000000000000e+00    	2.30102471280293e-03 	 -9.11783483849661e-01   2.85300851191859e+00 	-1.59990923099454e-03	 -7.10503724667162e-02	-3.25614360579743e-04		1.00252222975948e+00
3.15000000000000e+00    	2.26294159588545e-03 	 -9.14234502246374e-01   2.85299816741212e+00 	-8.76301132999131e-04	 -9.26152261587478e-02	-3.68709334099684e-04		1.00428008243054e+00
3.18000000000000e+00    	2.25208226591461e-03 	 -9.17293884290200e-01   2.85298635333976e+00 	1.91353951922643e-04	 -1.11984569758420e-01	-4.25088753420656e-04		1.00625084406462e+00
3.21000000000000e+00    	2.27581339117549e-03 	 -9.20881017921942e-01   2.85297271838621e+00 	1.40982519436681e-03	 -1.28322601397390e-01	-4.91920488093925e-04		1.00820083298033e+00
3.24000000000000e+00    	2.33528090436349e-03 	 -9.24892823214530e-01   2.85295701993564e+00 	2.56173416138725e-03	 -1.40871380468633e-01	-5.64703474343136e-04		1.00987703568656e+00
3.27000000000000e+00    	2.42526898572126e-03 	 -9.29207023983284e-01   2.85293916364166e+00 	3.43956849599237e-03	 -1.48978489510408e-01	-6.37787361982616e-04		1.01104244606295e+00
3.30000000000000e+00    	2.53506468579412e-03 	 -9.33685661433623e-01   2.85291922460362e+00 	3.88032163213540e-03	 -1.52119945730049e-01	-7.05105164859231e-04		1.01151175571922e+00
3.33000000000000e+00    	2.65024584113151e-03 	 -9.38178660902907e-01   2.85289744645101e+00 	3.79620309030763e-03	 -1.49919598441489e-01	-7.61032092372309e-04		1.01118290943064e+00
3.36000000000000e+00    	2.75521409983948e-03 	 -9.42527472814482e-01   2.85287421694057e+00 	3.19731131272210e-03	 -1.42166650420261e-01	-8.01268753423853e-04		1.01006050379319e+00
3.39000000000000e+00    	2.83621751995119e-03 	 -9.46569008241844e-01   2.85285002077961e+00 	2.20267982337470e-03	 -1.28832551443560e-01	-8.23638196524439e-04		1.00826750244652e+00
3.42000000000000e+00    	2.88452821506053e-03 	 -9.50140219005644e-01   2.85282537260924e+00 	1.03666678511669e-03	 -1.10087365178598e-01	-8.28680255041883e-04		1.00604224034628e+00
3.45000000000000e+00    	2.89934848623499e-03 	 -9.53083677426798e-01   2.85280073587944e+00 	8.52919796898977e-06	 -8.63139977315948e-02	-8.19925630651224e-04		1.00371847574666e+00
3.48000000000000e+00    	2.88992844632759e-03 	 -9.55254346938746e-01   2.85277643692211e+00 	-5.25319544956701e-04	 -5.81167907100761e-02	-8.03745657457288e-04		1.00168781730145e+00
3.51000000000000e+00    	2.87633921852965e-03 	 -9.56527387435328e-01   2.85275258734197e+00 	-2.14029861928895e-04	 -2.63195729055622e-02	-7.88715799873493e-04		1.00034663382216e+00
3.54000000000000e+00    	2.88843308716224e-03 	 -9.56806361528074e-01   2.85272903037274e+00 	1.22623758525383e-03	 8.05182812156819e-03	-7.84511462006299e-04		1.00003347496619e+00
3.57000000000000e+00    	2.96279535499784e-03 	 -9.56030749181269e-01   2.85270532593532e+00 	3.95238644170136e-03	 4.38056908829689e-02	-8.00466630134299e-04		1.00096713265678e+00
3.60000000000000e+00    	3.13793767961075e-03 	 -9.54181460211461e-01   2.85268078321145e+00 	7.94851595135574e-03	 7.96382620601929e-02	-8.44037227393306e-04		1.00319795857480e+00
3.63000000000000e+00    	3.44847305517114e-03 	 -9.51283245376045e-01   2.85265453917499e+00 	1.30054681313349e-02	 1.14199697751577e-01	-9.19472674767816e-04		1.00658410408563e+00
3.66000000000000e+00    	3.91934714206148e-03 	 -9.47403559596447e-01   2.85262567003347e+00 	1.87320688441234e-02	 1.46162712610014e-01	-1.02697186367990e-03		1.01079942799346e+00
3.69000000000000e+00    	4.56121778603521e-03 	 -9.42648298924371e-01   2.85259331460896e+00 	2.45969645948876e-02	 1.74283828996874e-01	-1.16248448713398e-03		1.01537245141242e+00
3.72000000000000e+00    	5.36776559439515e-03 	 -9.37155555459190e-01   2.85255678752746e+00 	2.99932392558751e-02	 1.97449801750656e-01	-1.31816254111946e-03		1.01974886916580e+00
3.75000000000000e+00    	6.31523881921837e-03 	 -9.31088828119023e-01   2.85251566536380e+00 	3.43144427104815e-02	 2.14706681332532e-01	-1.48333529630209e-03		1.02336632750495e+00
3.78000000000000e+00    	7.36410108691115e-03 	 -9.24630935362956e-01   2.85246983723241e+00 	3.70308946017299e-02	 2.25274014843554e-01	-1.64581817204051e-03		1.02573016804430e+00
3.81000000000000e+00    	8.46240680417084e-03 	 -9.17979348918607e-01   2.85241951868890e+00 	3.77578488122855e-02	 2.28550208240756e-01	-1.79337383441388e-03		1.02648140218103e+00
3.84000000000000e+00    	9.55049370882311e-03 	 -9.11343024673249e-01   2.85236523173551e+00 	3.63102355503758e-02	 2.24116459820174e-01	-1.91519174157064e-03		1.02545126101998e+00
3.87000000000000e+00    	1.05666693920457e-02 	 -9.04940211865216e-01   2.85230775399636e+00 	3.27405685822827e-02	 2.11746137060324e-01	-2.00329990955112e-03		1.02269857954413e+00
3.90000000000000e+00    	1.14536509059818e-02 	 -8.98996250021170e-01   2.85224803827018e+00 	2.73565617809689e-02	 1.91424440784991e-01	-2.05383834772517e-03		1.01852634539038e+00
3.93000000000000e+00    	1.21654738716423e-02 	 -8.93740052181657e-01   2.85218710210785e+00 	2.07134783130136e-02	 1.63379870259388e-01	-2.06809274284177e-03		1.01347240080694e+00
3.96000000000000e+00    	1.26743430057711e-02 	 -8.89397900902628e-01   2.85212588850781e+00 	1.35746846968904e-02	 1.28124299004987e-01	-2.05311550183450e-03		1.00826798190928e+00
3.99000000000000e+00    	1.29764602652649e-02 	 -8.86183513127916e-01   2.85206510553949e+00 	6.83461970970778e-03	 8.64925734852875e-02	-2.02168197146438e-03		1.00375881789037e+00
4.02000000000000e+00    	1.30954003399583e-02 	 -8.84284251639665e-01   2.85200506503605e+00 	1.40397681474455e-03	 3.96667509666696e-02	-1.99130693619551e-03		1.00078938223108e+00
4.05000000000000e+00    	1.30814447907609e-02 	 -8.83844887492648e-01   2.85194555466844e+00 	-1.93158888714453e-03	 -1.08326060546412e-02	-1.98216103322763e-03		1.00006250072279e+00
4.08000000000000e+00    	1.30058303109124e-02 	 -8.84952011397740e-01   2.85188578494461e+00 	-2.65340952215922e-03	 -6.32014528736010e-02	-2.01402003931488e-03		1.00200075873432e+00
4.11000000000000e+00    	1.29502333670093e-02 	 -8.87623120158765e-01   2.85182444299130e+00 	-6.16870157419961e-04	 -1.15454291572085e-01	-2.10277731230931e-03		1.00664516868837e+00
4.14000000000000e+00    	1.29935258169455e-02 	 -8.91803655777666e-01   2.85175985605532e+00 	3.90821018136119e-03	 -1.65556789591141e-01	-2.25734447762119e-03		1.01362193163459e+00
4.17000000000000e+00    	1.31989490780012e-02 	 -8.97372827677837e-01   2.85169023128140e+00 	1.02767033780366e-02	 -2.11560121393098e-01	-2.47774309644450e-03		1.02218855149480e+00
4.20000000000000e+00    	1.36046513724948e-02 	 -9.04156095011607e-01   2.85161391454773e+00 	1.75744325661625e-02	 -2.51708135609356e-01	-2.75481947626953e-03		1.03134544903359e+00
4.23000000000000e+00    	1.42191643679906e-02 	 -9.11940319754634e-01   2.85152961255538e+00 	2.47615816118260e-02	 -2.84500671607189e-01	-3.07150311917778e-03		1.03998230859966e+00
4.26000000000000e+00    	1.50217426951965e-02 	 -9.20487585577971e-01   2.85143654433585e+00 	3.08208721161790e-02	 -3.08713102188223e-01	-3.40515569062748e-03		1.04702688633385e+00
4.29000000000000e+00    	1.59664113891466e-02 	 -9.29545060025790e-01   2.85133451505649e+00 	3.48879770106935e-02	 -3.23384971461605e-01	-3.73046076224567e-03		1.05157449904637e+00
