0.00000000000000e+00    	0.00000000000000e+00 	 2.85316954890000e+00  	9.27050983120000e-01    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
9.60000000000000e-01    	-1.08374443489680e-05 	 2.85301230007830e+00   9.27050988575437e-01 	-2.55631228939406e-05	 -1.51376867201446e-03	6.82602909117083e-08		1.00000114607388e+00
9.90000000000000e-01    	-1.14666327259906e-05 	 2.85296469715359e+00   9.27050990882322e-01 	-1.59179164353599e-05	 -1.65325895992383e-03	8.54520764437888e-08		1.00000136675835e+00
1.02000000000000e+00    	-1.17646295249077e-05 	 2.85291356356617e+00   9.27050993687524e-01 	-3.48848236449896e-06	 -1.74685969576059e-03	1.01132256707116e-07		1.00000152576432e+00
1.05000000000000e+00    	-1.16490548698954e-05 	 2.85286048084005e+00   9.27050996913541e-01 	1.16246283205541e-05	 -1.78097380329734e-03	1.13146842076506e-07		1.00000158600016e+00
1.08000000000000e+00    	-1.10427555619708e-05 	 2.85280742924297e+00   9.27051000419574e-01 	2.91724023231064e-05	 -1.74274557727617e-03	1.19509347791857e-07		1.00000151900544e+00
1.11000000000000e+00    	-9.87832154919341e-06 	 2.85275675353501e+00   9.27051004014235e-01 	4.87544241287643e-05	 -1.62086959441355e-03	1.18928923047863e-07		1.00000131479676e+00
1.14000000000000e+00    	-8.10258121715432e-06 	 2.85271110391516e+00   9.27051007485112e-01 	6.98231314779429e-05	 -1.40642873006006e-03	1.11390438984147e-07		1.00000099145804e+00
1.17000000000000e+00    	-5.68087225526138e-06 	 2.85267335191435e+00   9.27051010645205e-01 	9.16943171160904e-05	 -1.09371896150399e-03	9.86796409308490e-08		1.00000060231433e+00
1.20000000000000e+00    	-2.60092199005776e-06 	 2.85264648231624e+00   9.27051013392691e-01 	1.13562400737069e-04	 -6.81014668963491e-04	8.47230605531240e-08		1.00000023833867e+00
1.23000000000000e+00    	1.12378135129075e-06 	 2.85263346360897e+00   9.27051015776418e-01 	1.34518845483954e-04	 -1.71226309753566e-04	7.56101750742591e-08		1.00000002370689e+00
1.26000000000000e+00    	5.45119985643551e-06 	 2.85263710091284e+00   9.27051018055926e-01 	1.53572412864028e-04	 4.27597077974990e-04	7.91910297343978e-08		1.00000010321187e+00
1.29000000000000e+00    	1.03085846651902e-05 	 2.85265987671595e+00   9.27051020742280e-01 	1.69670738657635e-04	 1.10196491307761e-03	1.04198686256258e-07		1.00000062155723e+00
1.32000000000000e+00    	1.55909883160229e-05 	 2.85270378600259e+00   9.27051024605753e-01 	1.81723857496794e-04	 1.83288020621183e-03	1.58928988019573e-07		1.00000169623528e+00
1.35000000000000e+00    	2.11605347598370e-05 	 2.85277017339961e+00   9.27051030638775e-01 	1.88631577872595e-04	 2.59604297113078e-03	2.49610112594005e-07		1.00000338750478e+00
1.38000000000000e+00    	2.68466052445991e-05 	 2.85285958071711e+00   9.27051039968111e-01 	1.89317694043224e-04	 3.36234138072980e-03	3.78694876440344e-07		1.00000567057437e+00
1.41000000000000e+00    	3.24471975352759e-05 	 2.85297161365815e+00   9.27051053718503e-01 	1.82774556477735e-04	 4.09863745442508e-03	5.43389148913815e-07		1.00000841608249e+00
1.44000000000000e+00    	3.77318187073886e-05 	 2.85310483646191e+00   9.27051072840100e-01 	1.68121175924941e-04	 4.76883990739036e-03	7.34768416176320e-07		1.00001138498486e+00
1.47000000000000e+00    	4.24463479306896e-05 	 2.85325670279362e+00   9.27051097922433e-01 	1.44676583927726e-04	 5.33524176931753e-03	9.37813156458273e-07		1.00001424276704e+00
1.50000000000000e+00    	4.63203210275520e-05 	 2.85342353028643e+00   9.27051129026391e-01 	1.12047574344155e-04	 5.76008518084018e-03	1.13260165987825e-06		1.00001659543091e+00
1.53000000000000e+00    	4.90770111984802e-05 	 2.85360052478459e+00   9.27051165570565e-01 	7.02264038709030e-05	 6.00730113594371e-03	1.29673733313204e-06		1.00001804613735e+00
1.56000000000000e+00    	5.04464879243514e-05 	 2.85378185856553e+00   9.27051206307478e-01 	1.96899873793894e-05	 6.04435860185943e-03	1.40887149822556e-06		1.00001826716345e+00
1.59000000000000e+00    	5.01815234272342e-05 	 2.85396080468212e+00   9.27051249417464e-01 	-3.85117374465821e-05	 5.84414612751580e-03	1.45294145526885e-06		1.00001707761879e+00
1.62000000000000e+00    	4.80758004819781e-05 	 2.85412992713684e+00   9.27051292733073e-01 	-1.02693464785825e-04	 5.38680040211184e-03	1.42251776590551e-06		1.00001451397794e+00
1.65000000000000e+00    	4.39833990554879e-05 	 2.85428132396277e+00   9.27051334086018e-01 	-1.70514418475852e-04	 4.66139082373333e-03	1.32449090803973e-06		1.00001087876149e+00
1.68000000000000e+00    	3.78380675404821e-05 	 2.85440691754010e+00   9.27051371744456e-01 	-2.39015240224133e-04	 3.66736747369214e-03	1.18127050106765e-06		1.00000675333413e+00
1.71000000000000e+00    	2.96703989850611e-05 	 2.85449878373238e+00   9.27051404884439e-01 	-3.04722252982865e-04	 2.41568236047145e-03	1.03075442993389e-06		1.00000296418460e+00
1.74000000000000e+00    	1.96208205525386e-05 	 2.85454950880568e+00   9.27051434020312e-01 	-3.63822309977782e-04	 9.29500684893824e-04	9.23565340950178e-07		1.00000049816940e+00
1.77000000000000e+00    	7.94634264612032e-06 	 2.85455256072844e+00   9.27051461309176e-01 	-4.12402060520412e-04	 -7.55569663929195e-04	9.17436974092421e-07		1.00000037048084e+00
1.80000000000000e+00    	-4.98064612980173e-06 	 2.85450265948324e+00   9.27051490648152e-01 	-4.46735018970556e-04	 -2.59178617716750e-03	1.06912205018966e-06		1.00000345845847e+00
1.83000000000000e+00    	-1.86826006298237e-05 	 2.85439612959759e+00   9.27051527502221e-01 	-4.63589885968696e-04	 -4.52015290011260e-03	1.42471848810607e-06		1.00001032329664e+00
1.86000000000000e+00    	-3.25961985331389e-05 	 2.85423121735759e+00   9.27051578434670e-01 	-4.60525944352710e-04	 -6.47188632032166e-03	2.00978241141847e-06		1.00002104847884e+00
1.89000000000000e+00    	-4.60999236059150e-05 	 2.85400835521936e+00   9.27051650358612e-01 	-4.36137780263899e-04	 -8.37045089228046e-03	2.82091743380168e-06		1.00003512671919e+00
1.92000000000000e+00    	-5.85477753078832e-05 	 2.85373035685213e+00   9.27051749580681e-01 	-3.90213412922585e-04	 -1.01341209277978e-02	3.82061144593039e-06		1.00005142502178e+00
1.95000000000000e+00    	-6.93060502439271e-05 	 2.85340252805314e+00   9.27051880758671e-01 	-3.23777786380112e-04	 -1.16789973811943e-02	4.93687296056519e-06		1.00006824958913e+00
1.98000000000000e+00    	-7.77894911333181e-05 	 2.85303268142176e+00   9.27052045934079e-01 	-2.39007152060478e-04	 -1.29223814615420e-02	6.06868110102934e-06		1.00008351906423e+00
2.01000000000000e+00    	-8.34929295123964e-05 	 2.85263104606392e+00   9.27052243819135e-01 	-1.39017754524619e-04	 -1.37863835557987e-02	7.09744358776205e-06		1.00009503735788e+00
2.04000000000000e+00    	-8.60149537409196e-05 	 2.85221006756552e+00   9.27052469508792e-01 	-2.75520414208203e-05	 -1.42016269533204e-02	7.90365030457407e-06		1.00010083843066e+00
2.07000000000000e+00    	-8.50711240453207e-05 	 2.85178409784979e+00   9.27052714747914e-01 	9.13957427657093e-05	 -1.41108922718924e-02	8.38686099659270e-06		1.00009955789623e+00
2.10000000000000e+00    	-8.04957428121787e-05 	 2.85136897914640e+00   9.27052968813823e-01 	2.13958617957928e-04	 -1.34725408580563e-02	8.48625137513882e-06		1.00009077348383e+00
2.13000000000000e+00    	-7.22329853621711e-05 	 2.85098153099499e+00   9.27053219981413e-01 	3.36718154501436e-04	 -1.22635540143624e-02	8.19834550513524e-06		1.00007525127032e+00
2.16000000000000e+00    	-6.03200386079311e-05 	 2.85063895385690e+00   9.27053457433948e-01 	4.56908972528298e-04	 -1.04820297696110e-02	7.58844220046418e-06		1.00005503937108e+00
2.19000000000000e+00    	-4.48664703581405e-05 	 2.85035816739910e+00   9.27053673383406e-01 	5.72461658124454e-04	 -8.14899012708282e-03	6.79270167186409e-06		1.00003336634263e+00
2.22000000000000e+00    	-2.60350471732421e-05 	 2.85015510571518e+00   9.27053865087502e-01 	6.81863509666161e-04	 -5.30936946985240e-03	6.00891558630728e-06		1.00001432708643e+00
2.25000000000000e+00    	-4.02937124266997e-06 	 2.85004399548509e+00   9.27054036413334e-01 	7.83848078411321e-04	 -2.03207931306492e-03	5.47555855998234e-06		1.00000237189425e+00
2.28000000000000e+00    	2.09071412808071e-05 	 2.85003664610961e+00   9.27054198613201e-01 	8.76958987558869e-04	 1.59092399739614e-03	5.44062761192359e-06		1.00000165006155e+00
2.31000000000000e+00    	4.84782745155353e-05 	 2.85014178288820e+00   9.27054370052856e-01 	9.59065370988566e-04	 5.44660401323613e-03	6.12374388174123e-06		1.00001529255265e+00
2.34000000000000e+00    	7.83080476488665e-05 	 2.85036445501898e+00   9.27054574763508e-01 	1.02692934847387e-03	 9.40383309137298e-03	7.67668658685727e-06		1.00004474235887e+00
2.37000000000000e+00    	1.09902978794888e-04 	 2.85070554931050e+00   9.27054839862953e-01 	1.07593467212123e-03	 1.33173500013764e-02	1.01486150105642e-05		1.00008925079188e+00
2.40000000000000e+00    	1.42609955538973e-04 	 2.85116143785770e+00   9.27055192085187e-01 	1.10007613472132e-03	 1.70325828234961e-02	1.34624278801297e-05		1.00014564900637e+00
2.43000000000000e+00    	1.75578671020121e-04 	 2.85172378359471e+00   9.27055653841619e-01 	1.09228029831228e-03	 2.03911885939458e-02	1.74078453163290e-05		1.00020847524481e+00
2.46000000000000e+00    	2.07739017637180e-04 	 2.85237952186357e+00   9.27056239377745e-01 	1.04508166290791e-03	 2.32371222607725e-02	2.16548752361049e-05		1.00027049167492e+00
2.49000000000000e+00    	2.37803676669405e-04 	 2.85311102938584e+00   9.27056951657364e-01 	9.51619995164798e-04	 2.54230175088990e-02	2.57885264554578e-05		1.00032356568508e+00
2.52000000000000e+00    	2.64304175320251e-04 	 2.85389648483854e+00   9.27057780581294e-01 	8.06862383924709e-04	 2.68166421259224e-02	2.93623075488856e-05		1.00035982735412e+00
2.55000000000000e+00    	2.85664949671646e-04 	 2.85471041811573e+00   9.27058703021269e-01 	6.08897506384943e-04	 2.73071803775894e-02	3.19646799768328e-05		1.00037295739044e+00
2.58000000000000e+00    	3.00314788283384e-04 	 2.85552443861981e+00   9.27059684929906e-01 	3.60109536016037e-04	 2.68110925363137e-02	3.32897469150480e-05		1.00035941814434e+00
2.61000000000000e+00    	3.06829033911466e-04 	 2.85630812663187e+00   9.27060685496756e-01 	6.80236846747718e-05	 2.52773048818752e-02	3.32015643584884e-05		1.00031942292033e+00
2.64000000000000e+00    	3.04089888008014e-04 	 2.85703006576424e+00   9.27061662994173e-01 	-2.54369579796624e-04	 2.26914903424022e-02	3.17809731901045e-05		1.00025745158328e+00
2.67000000000000e+00    	2.91447008992803e-04 	 2.85765898836858e+00   9.27062581639734e-01 	-5.88956939514392e-04	 1.90792102602100e-02	2.93450302622068e-05		1.00018216540566e+00
2.70000000000000e+00    	2.68857250839744e-04 	 2.85816499927917e+00   9.27063418543923e-01 	-9.13578646444287e-04	 1.45077035980363e-02	2.64320201925741e-05		1.00010564881331e+00
2.73000000000000e+00    	2.36981678678954e-04 	 2.85852083640545e+00   9.27064169661572e-01 	-1.20380545153743e-03	 9.08613539597026e-03	2.37494732100237e-05		1.00004200290190e+00
2.76000000000000e+00    	1.97220501882813e-04 	 2.85870311989157e+00   9.27064853664320e-01 	-1.43527079059623e-03	 2.96415662034112e-03	2.20881484191370e-05		1.00000542334259e+00
2.79000000000000e+00    	1.51672459475511e-04 	 2.85869353576841e+00   9.27065512824619e-01 	-1.58630663144084e-03	 -3.67131296158132e-03	2.22108552067113e-05		1.00000799766848e+00
2.82000000000000e+00    	1.03014111960146e-04 	 2.85847989653884e+00   9.27066210350657e-01 	-1.64054904254685e-03	 -1.06010873082744e-02	2.47303577025662e-05		1.00005753587725e+00
2.85000000000000e+00    	5.43054549808784e-05 	 2.85805702130982e+00   9.27067024106124e-01 	-1.58913916189355e-03	 -1.75804136071688e-02	2.99944264402886e-05		1.00015578646806e+00
2.88000000000000e+00    	8.73972414194851e-06 	 2.85742738288584e+00   9.27068037226550e-01 	-1.43216033048251e-03	 -2.43471754643060e-02	3.79974475748459e-05		1.00029737452425e+00
2.91000000000000e+00    	-3.06346983839696e-05 	 2.85660147883726e+00   9.27069326715870e-01 	-1.17902792985528e-03	 -3.06313066390987e-02	4.83362614152111e-05		1.00046972437434e+00
2.94000000000000e+00    	-6.11856431192003e-05 	 2.85559789710416e+00   9.27070951571776e-01 	-8.47679302812745e-04	 -3.61650415015842e-02	6.02229651416781e-05		1.00065410228201e+00
2.97000000000000e+00    	-8.09252384799767e-05 	 2.85444306240340e+00   9.27072942253113e-01 	-4.62580387173574e-04	 -4.06935781869897e-02	7.25597594216330e-05		1.00082775068999e+00
3.00000000000000e+00    	-8.86618197267847e-05 	 2.85317066528380e+00   9.27075293301925e-01 	-5.17482674975627e-05	 -4.39857155579772e-02	8.40715742718833e-05		1.00096690900302e+00
3.03000000000000e+00    	-8.40517368116756e-05 	 2.85182078898151e+00   9.27077960644004e-01 	3.56844035784005e-04	 -4.58440421607801e-02	9.34825746945225e-05		1.00105035451684e+00
3.06000000000000e+00    	-6.75403612077751e-05 	 2.85043875895143e+00   9.27080864538198e-01 	7.38989673501994e-04	 -4.61142935777012e-02	9.97142324562794e-05		1.00106297710026e+00
3.09000000000000e+00    	-4.01973189129153e-05 	 2.84907374603767e+00   9.27083898390033e-01 	1.07754517798907e-03	 -4.46935391671890e-02	1.02076827640928e-04		1.00099884313948e+00
3.12000000000000e+00    	-3.46711329714066e-06 	 2.84777715795798e+00   9.27086942781692e-01 	1.36476628082772e-03	 -4.15368964020327e-02	1.00424060878014e-04		1.00086322064241e+00
3.15000000000000e+00    	4.11293262128611e-05 	 2.84660085728879e+00   9.27089883207239e-01 	1.60324098320611e-03	 -3.66624931448526e-02	9.52425471990998e-05		1.00067313237460e+00
3.18000000000000e+00    	9.22961061665197e-05 	 2.84559524980180e+00   9.27092629256500e-01 	1.80514841358034e-03	 -3.01544069528264e-02	8.76545010416963e-05		1.00045617320440e+00
3.21000000000000e+00    	1.49215968108244e-04 	 2.84480729643508e+00   9.27095132482160e-01 	1.98980270770995e-03	 -2.21633176678119e-02	7.93225802582255e-05		1.00024755848586e+00
3.24000000000000e+00    	2.11707563853052e-04 	 2.84427851543554e+00   9.27097400024574e-01 	2.17970888440832e-03	 -1.29046342442223e-02	7.22597141530212e-05		1.00008563930159e+00
3.27000000000000e+00    	2.80248428023351e-04 	 2.84404305630675e+00   9.27099501345716e-01 	2.39562790697953e-03	 -2.65391950755580e-03	6.85621874963982e-05		1.00000639349086e+00
3.30000000000000e+00    	3.55843970505525e-04 	 2.84412594026822e+00   9.27101566175220e-01 	2.65137665512071e-03	 8.26044875133402e-03	7.00989920944611e-05		1.00003763415464e+00
3.33000000000000e+00    	4.39747162749153e-04 	 2.84454156812772e+00   9.27103772954266e-01 	2.94922717338454e-03	 1.94672756162360e-02	7.82017328790889e-05		1.00019382065495e+00
3.36000000000000e+00    	5.33060547402389e-04 	 2.84529259150352e+00   9.27106328532603e-01 	3.27677662163755e-03	 3.05649020699739e-02	9.34044962537936e-05		1.00047236804820e+00
3.39000000000000e+00    	6.36277021299614e-04 	 2.84636922526273e+00   9.27109441392621e-01 	3.60601296430338e-03	 4.11354131666331e-02	1.15280174284569e-04		1.00085220628992e+00
3.42000000000000e+00    	7.48833476604578e-04 	 2.84774904951729e+00   9.27113291954943e-01 	3.89501040678033e-03	 5.07600503955823e-02	1.42408423652566e-04		1.00129504847592e+00
3.45000000000000e+00    	8.68757803167091e-04 	 2.84939731386827e+00   9.27118004297930e-01 	4.09229499303799e-03	 5.90351073515774e-02	1.72492202867786e-04		1.00174943001326e+00
3.48000000000000e+00    	9.92483108042148e-04 	 2.85126772243648e+00   9.27123623730793e-01 	4.14349135273046e-03	 6.55876136978677e-02	2.02617730963498e-04		1.00215714568381e+00
3.51000000000000e+00    	1.11488409810634e-03 	 2.85330365304845e+00   9.27130104068877e-01 	3.99947039034856e-03	 7.00902207258902e-02	2.29630558329762e-04		1.00246131473239e+00
3.54000000000000e+00    	1.22956241634135e-03 	 2.85543975253336e+00   9.27137307277443e-01 	3.62492730186471e-03	 7.22748536859277e-02	2.50581775121363e-04		1.00261500954479e+00
3.57000000000000e+00    	1.32937446408181e-03 	 2.85760385278654e+00   9.27145016569477e-01 	3.00616856551100e-03	 7.19448389134996e-02	2.63185687138831e-04		1.00258923102258e+00
3.60000000000000e+00    	1.40716098755772e-03 	 2.85971916475022e+00   9.27152962276378e-01 	2.15688953929483e-03	 6.89852979358661e-02	2.66224763639258e-04		1.00237901732798e+00
3.63000000000000e+00    	1.45660588170124e-03 	 2.86170672192834e+00   9.27160858042628e-01 	1.12087833473742e-03	 6.33715952558651e-02	2.59839560868886e-04		1.00200662820668e+00
3.66000000000000e+00    	1.47312513057916e-03 	 2.86348805231365e+00   9.27168443276363e-01 	-2.91221352673680e-05	 5.51755300947191e-02	2.45650554968500e-04		1.00152104337030e+00
3.69000000000000e+00    	1.45466854735005e-03 	 2.86498804973668e+00   9.27175526461758e-01 	-1.19673367799736e-03	 4.45688075968659e-02	2.26675355632465e-04		1.00099343762275e+00
3.72000000000000e+00    	1.40231075983679e-03 	 2.86613798861745e+00   9.27182023089378e-01 	-2.27124002923408e-03	 3.18231747495825e-02	2.07028554948287e-04		1.00050882846841e+00
3.75000000000000e+00    	1.32051815495162e-03 	 2.86687858199596e+00   9.27187981826954e-01 	-3.14003774667316e-03	 1.73065414102972e-02	1.91421660288002e-04		1.00015469446226e+00
3.78000000000000e+00    	1.21700903445832e-03 	 2.86716293084851e+00   9.27193593390619e-01 	-3.70279723974608e-03	 1.47450414159374e-03	1.84514501229804e-04		1.00000795942606e+00
3.81000000000000e+00    	1.10217573295226e-03 	 2.86695916857961e+00   9.27199178545040e-01 	-3.88539100661389e-03	 -1.51430067778432e-02	1.90201959700544e-04		1.00012221407903e+00
3.84000000000000e+00    	9.88104953929470e-04 	 2.86625258600464e+00   9.27205154679644e-01 	-3.65140884278849e-03	 -3.19597474162067e-02	2.10943431940366e-04		1.00051726758641e+00
3.87000000000000e+00    	8.87304537052279e-04 	 2.86504704269944e+00   9.27211984055268e-01 	-3.00922241337581e-03	 -4.83550541918848e-02	2.47249392831905e-04		1.00117297597253e+00
3.90000000000000e+00    	8.11305168650185e-04 	 2.86336553293659e+00   9.27220110360021e-01 	-2.01312155547358e-03	 -6.36982903711105e-02	2.97424825522485e-04		1.00202874874732e+00
3.93000000000000e+00    	7.69338548511923e-04 	 2.86124986675656e+00   9.27229892812442e-01 	-7.57942843017796e-04	 -7.73742066932639e-02	3.57633560258460e-04		1.00298926726089e+00
3.96000000000000e+00    	7.67290010564681e-04 	 2.85875952532384e+00   9.27241548048720e-01 	6.32337197145375e-04	 -8.88075731984048e-02	4.22297353842240e-04		1.00393593582597e+00
3.99000000000000e+00    	8.07084467092961e-04 	 2.85596982726374e+00   9.27255109207309e-01 	2.02059504579340e-03	 -9.74857473567672e-02	4.84789586958031e-04		1.00474264802634e+00
4.02000000000000e+00    	8.86600079038518e-04 	 2.85296957854406e+00   9.27270409248932e-01 	3.27497945123106e-03	 -1.02978360039143e-01	5.38336733813143e-04		1.00529376698217e+00
4.05000000000000e+00    	1.00012908764776e-03 	 2.84985836613832e+00   9.27287092221835e-01 	4.28724625115063e-03	 -1.04953856751337e-01	5.77008748827773e-04		1.00550187740575e+00
4.08000000000000e+00    	1.13933311522575e-03 	 2.84674360421601e+00   9.27304652546720e-01 	4.98849588642362e-03	 -1.03193054097873e-01	5.96664627728767e-04		1.00532285735177e+00
4.11000000000000e+00    	1.29457874264098e-03 	 2.84373737156969e+00   9.27322498906730e-01 	5.36007301595241e-03	 -9.76000377475117e-02	5.95720078186039e-04		1.00476606861173e+00
4.14000000000000e+00    	1.45649027551420e-03 	 2.84095301614227e+00   9.27340036171143e-01 	5.43785888439930e-03	 -8.82105948193184e-02	5.75617754513713e-04		1.00389790849639e+00
4.17000000000000e+00    	1.61751963287262e-03 	 2.83850147143702e+00   9.27356755985988e-01 	5.30882741707564e-03	 -7.51979829325781e-02	5.40905700694162e-04		1.00283758050078e+00
4.20000000000000e+00    	1.77330946149166e-03 	 2.83648724841976e+00   9.27372324327124e-01 	5.09956723140924e-03	 -5.88753112461167e-02	4.98867915626232e-04		1.00174475627750e+00
4.23000000000000e+00    	1.92362147266906e-03 	 2.83500414191228e+00   9.27386652809972e-01 	4.95752590713189e-03	 -3.96933302351853e-02	4.58704789679098e-04		1.00079985408590e+00
4.26000000000000e+00    	2.07262939006505e-03 	 2.83413081230258e+00   9.27399940604347e-01 	5.02697665499509e-03	 -1.82322142599779e-02	4.30330331020404e-04		1.00017891865171e+00
4.29000000000000e+00    	2.22844661456127e-03 	 2.83392654125126e+00   9.27412676261140e-01 	5.42296878404842e-03	 4.81383427638704e-03	4.22930189113224e-04		1.00002637988246e+00
4.32000000000000e+00    	2.40187543419275e-03 	 2.83442756628859e+00   9.27425594108019e-01 	6.20747393236760e-03	 2.86595500064950e-02	4.43492710293193e-04		1.00042995718090e+00
4.35000000000000e+00    	2.60451207983948e-03 	 2.83564442277993e+00   9.27439587672965e-01 	7.37218282404762e-03	 5.24583320984385e-02	4.95561717608437e-04		1.00140225247777e+00
4.38000000000000e+00    	2.84648552400789e-03 	 2.83756063155535e+00   9.27455591214947e-01 	8.83166211640616e-03	 7.53366444117939e-02	5.78444751868548e-04		1.00287284480402e+00
