0.00000000000000e+00    	0.00000000000000e+00 	 9.27050983120000e-01  	-2.85316954890000e+00    0.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.00000000000000e+00
1.62000000000000e+00    	-6.38692887100017e-05 	 9.27620399388833e-01   -2.85317024298361e+00 	1.18412564101840e-05	 -4.13726819907040e-03	-2.26436070755551e-06		1.00000855853012e+00
1.65000000000000e+00    	-6.22495007876565e-05 	 9.27480356874967e-01   -2.85317031515243e+00 	9.74916911482146e-05	 -5.18889736041665e-03	-2.58430135276840e-06		1.00001346699288e+00
1.68000000000000e+00    	-5.79543507415184e-05 	 9.27309919844110e-01   -2.85317040060080e+00 	1.89671129982470e-04	 -6.15547565790341e-03	-3.15974521914997e-06		1.00001896275306e+00
1.71000000000000e+00    	-5.08391511215055e-05 	 9.27112380882234e-01   -2.85317050778442e+00 	2.84862467161966e-04	 -6.98752188109329e-03	-4.03925732420391e-06		1.00002445301351e+00
1.74000000000000e+00    	-4.08735718133270e-05 	 9.26892515126237e-01   -2.85317064618355e+00 	3.78987230020209e-04	 -7.63602044396364e-03	-5.24076317741700e-06		1.00002922580643e+00
1.77000000000000e+00    	-2.81555972475016e-05 	 9.26656533561786e-01   -2.85317082523741e+00 	4.67606751196247e-04	 -8.05461900445737e-03	-6.74243065288008e-06		1.00003254726476e+00
1.80000000000000e+00    	-1.29186536580741e-05 	 9.26411968924457e-01   -2.85317105307491e+00 	5.46173742444282e-04	 -8.20191371024258e-03	-8.47856374304989e-06		1.00003378431239e+00
1.83000000000000e+00    	4.46931961114832e-06 	 9.26167493015669e-01   -2.85317133522088e+00 	6.10314248954669e-04	 -8.04372668323938e-03	-1.03423096396476e-05		1.00003253653539e+00
1.86000000000000e+00    	2.35153811471946e-05 	 9.25932667189102e-01   -2.85317167349895e+00 	6.56113681814609e-04	 -7.55527342229779e-03	-1.21961389654208e-05		1.00002875598174e+00
1.89000000000000e+00    	4.36193623991034e-05 	 9.25717630845917e-01   -2.85317206536410e+00 	6.80377314149095e-04	 -6.72311487098252e-03	-1.38898775791180e-05		1.00002283142926e+00
1.92000000000000e+00    	6.40987022821448e-05 	 9.25532735887191e-01   -2.85317250387100e+00 	6.80836282108920e-04	 -5.54679023426595e-03	-1.52846945174597e-05		1.00001561520487e+00
1.95000000000000e+00    	8.42183371211703e-05 	 9.25388138095020e-01   -2.85317297841585e+00 	6.56275243854578e-04	 -4.04003239756655e-03	-1.62800932738524e-05		1.00000837637692e+00
1.98000000000000e+00    	1.03223058339199e-04 	 9.25293359229460e-01   -2.85317347628336e+00 	6.06567226386230e-04	 -2.23147808619045e-03	-1.68398568914864e-05		1.00000267384734e+00
2.01000000000000e+00    	1.20369498500369e-04 	 9.25256836105815e-01   -2.85317398489882e+00 	5.32613878475106e-04	 -1.64799700322759e-04	-1.70123034899408e-05		1.00000015556294e+00
2.04000000000000e+00    	1.34955061896247e-04 	 9.25285474913229e-01   -2.85317449454538e+00 	4.36203671237748e-04	 2.10179505734182e-03	-1.69403148625146e-05		1.00000230404889e+00
2.07000000000000e+00    	1.46341696691369e-04 	 9.25384230400578e-01   -2.85317500118196e+00 	3.19814317261208e-04	 4.49672640252602e-03	-1.68575154023269e-05		1.00001016150523e+00
2.10000000000000e+00    	1.53973358838382e-04 	 9.25555730143121e-01   -2.85317550891209e+00 	1.86396335663214e-04	 6.93687248382724e-03	-1.70686870691700e-05		1.00002407732754e+00
2.13000000000000e+00    	1.57387217511113e-04 	 9.25799963791203e-01   -2.85317603163052e+00 	3.91799473411215e-05	 9.33004092955722e-03	-1.79148507647527e-05		1.00004352481267e+00
2.16000000000000e+00    	1.56219909010604e-04 	 9.26114055915414e-01   -2.85317659342731e+00 	-1.18454385707377e-04	 1.15780262341518e-02	-1.97261280838993e-05		1.00006703030949e+00
2.19000000000000e+00    	1.50211233596145e-04 	 9.26492138793425e-01   -2.85317722746294e+00 	-2.83011176415233e-04	 1.35801671773551e-02	-2.27681125880064e-05		1.00009224652243e+00
2.22000000000000e+00    	1.39208376624181e-04 	 9.26925338301816e-01   -2.85317797323363e+00 	-4.50807252047228e-04	 1.52372903161496e-02	-2.71895637475634e-05		1.00011618274210e+00
2.25000000000000e+00    	1.23173828910992e-04 	 9.27401882122670e-01   -2.85317887239969e+00 	-6.17799824820357e-04	 1.64559009365436e-02	-3.29803446701507e-05		1.00013558052894e+00
2.28000000000000e+00    	1.02199567237389e-04 	 9.27907334939094e-01   -2.85317996361775e+00 	-7.79348182780766e-04	 1.71524629468258e-02	-3.99483101641696e-05		1.00014739711934e+00
2.31000000000000e+00    	7.65287310727616e-05 	 9.28424960380624e-01   -2.85318127705550e+00 	-9.29964130377419e-04	 1.72575948797451e-02	-4.77221400303417e-05		1.00014933469543e+00
2.34000000000000e+00    	4.65841203673733e-05 	 9.28936204372582e-01   -2.85318282943303e+00 	-1.06312216158613e-03	 1.67200009038827e-02	-5.57839544173827e-05		1.00014033603830e+00
2.37000000000000e+00    	1.30005914804158e-05 	 9.29421289383486e-01   -2.85318462048654e+00 	-1.17120590336409e-03	 1.55099537361732e-02	-6.35312424073852e-05		1.00012095989654e+00
2.40000000000000e+00    	-2.33438037675408e-05 	 9.29859903948030e-01   -2.85318663166448e+00 	-1.24565985593186e-03	 1.36221507938282e-02	-7.03627154370477e-05		1.00009355542951e+00
2.43000000000000e+00    	-6.13048947964942e-05 	 9.30231966848674e-01   -2.85318882763195e+00 	-1.27739387539470e-03	 1.10777762227689e-02	-7.57778821226613e-05		1.00006217536883e+00
2.46000000000000e+00    	-9.94656045754039e-05 	 9.30518440573736e-01   -2.85319116079410e+00 	-1.25745339617139e-03	 7.92562028943167e-03	-7.94762483726032e-05		1.00003220096279e+00
2.49000000000000e+00    	-1.36152987553816e-04 	 9.30702164321783e-01   -2.85319357858944e+00 	-1.17792466439355e-03	 4.24213490935177e-03	-8.14398782308250e-05		1.00000969487678e+00
2.52000000000000e+00    	-1.69485153811034e-04 	 9.30768673193485e-01   -2.85319603281226e+00 	-1.03299706201499e-03	 1.30340529320982e-04	-8.19832561132674e-05		1.00000054539627e+00
2.55000000000000e+00    	-1.97451106270070e-04 	 9.30706967715481e-01   -2.85319848977629e+00 	-8.20061411865660e-04	 -4.28245479740388e-03	-8.17573250070892e-05		1.00000950925682e+00
2.58000000000000e+00    	-2.18022321960924e-04 	 9.30510196942540e-01   -2.85320093981253e+00 	-5.40692085892055e-04	 -8.84810972963699e-03	-8.17001760419471e-05		1.00003929326234e+00
2.61000000000000e+00    	-2.29290044322374e-04 	 9.30176219499785e-01   -2.85320340447799e+00 	-2.01349201408258e-04	 -1.34022042469530e-02	-8.29345836635883e-05		1.00008982921452e+00
2.64000000000000e+00    	-2.29617421338455e-04 	 9.29708010292486e-01   -2.85320593998977e+00 	1.86349644889517e-04	 -1.77695620255162e-02	-8.66213954713221e-05		1.00015788731781e+00
2.67000000000000e+00    	-2.17791630966770e-04 	 9.29113886173653e-01   -2.85320863580362e+00 	6.05899222617072e-04	 -2.17705532775352e-02	-9.37863201638936e-05		1.00023713833258e+00
2.70000000000000e+00    	-1.93158756166136e-04 	 9.28407531228186e-01   -2.85321160789490e+00 	1.03676638837829e-03	 -2.52279459274355e-02	-1.05144396737994e-04		1.00031871680760e+00
2.73000000000000e+00    	-1.55723999931079e-04 	 9.27607810824311e-01   -2.85321498709470e+00 	1.45580909414042e-03	 -2.79740421700789e-02	-1.20949997860976e-04		1.00039226358682e+00
2.76000000000000e+00    	-1.06202150792791e-04 	 9.26738372368158e-01   -2.85321890366974e+00 	1.83914001317229e-03	 -2.98578223437710e-02	-1.40899658044788e-04		1.00044734586275e+00
2.79000000000000e+00    	-4.60079275628589e-05 	 9.25827039003891e-01   -2.85322347008165e+00 	2.16424354790547e-03	 -3.07518175954154e-02	-1.64109978109792e-04		1.00047507973344e+00
2.82000000000000e+00    	2.28175225678002e-05 	 9.24905009822224e-01   -2.85322876438969e+00 	2.41209847454338e-03	 -3.05584435401160e-02	-1.89183701874632e-04		1.00046972591934e+00
2.85000000000000e+00    	9.77399102783450e-05 	 9.24005886365756e-01   -2.85323481696906e+00 	2.56903244083798e-03	 -2.92155442767191e-02	-2.14364816636044e-04		1.00043000450174e+00
2.88000000000000e+00    	1.75912873737482e-04 	 9.23164550649072e-01   -2.85324160303803e+00 	2.62804574447885e-03	 -2.67009153381500e-02	-2.37769753621738e-04		1.00035988626033e+00
2.91000000000000e+00    	2.54387824082623e-04 	 9.22415925115711e-01   -2.85324904290678e+00 	2.58939245076076e-03	 -2.30355930601894e-02	-2.57668354923903e-04		1.00026866885546e+00
2.94000000000000e+00    	3.30328542981622e-04 	 9.21793650523127e-01   -2.85325701091593e+00 	2.46029400569793e-03	 -1.82857171700892e-02	-2.72777255369062e-04		1.00017023296359e+00
2.97000000000000e+00    	4.01204403140922e-04 	 9.21328723988630e-01   -2.85326535281525e+00 	2.25377578493802e-03	 -1.25627970623650e-02	-2.82521637783275e-04		1.00008148827673e+00
3.00000000000000e+00    	4.64937547602066e-04 	 9.21048146112341e-01   -2.85327390998924e+00 	1.98674700605396e-03	 -6.02224632833837e-03	-2.87220562410520e-04		1.00002014835210e+00
3.03000000000000e+00    	5.19984654920322e-04 	 9.20973632333141e-01   -2.85328254765402e+00 	1.67757113424690e-03	 1.13989922441207e-03	-2.88157235653829e-04		1.00000209832267e+00
3.06000000000000e+00    	5.65342742320214e-04 	 9.21120448040188e-01   -2.85329118314664e+00 	1.34347653779529e-03	 8.69209402754754e-03	-2.87508741422491e-04		1.00003871929494e+00
3.09000000000000e+00    	6.00479876977780e-04 	 9.21496427824073e-01   -2.85329980991141e+00 	9.98215113260471e-04	 1.63741500737151e-02	-2.88128812277782e-04		1.00013458706429e+00
3.12000000000000e+00    	6.25204101473664e-04 	 9.22101235289768e-01   -2.85330851292012e+00 	6.50373663459251e-04	 2.39056825070514e-02	-2.93199821222958e-04		1.00028595441912e+00
3.15000000000000e+00    	6.39495305603425e-04 	 9.22925910593567e-01   -2.85331747210985e+00 	3.02671487953842e-04	 3.09958569605189e-02	-3.05792943499251e-04		1.00048034876657e+00
3.18000000000000e+00    	6.43333065512481e-04 	 9.23952739016532e-01   -2.85332695192610e+00 	-4.75575621365767e-05	 3.73540778886196e-02	-3.28394482014035e-04		1.00069747538383e+00
3.21000000000000e+00    	6.36556843132428e-04 	 9.25155457311819e-01   -2.85333727703117e+00 	-4.06682268942661e-04	 4.27012010827234e-02	-3.62468042172478e-04		1.00091142932202e+00
3.24000000000000e+00    	6.18792373471957e-04 	 9.26499797835164e-01   -2.85334879639182e+00 	-7.82075696037404e-04	 4.67808318029888e-02	-4.08123995562623e-04		1.00109401378281e+00
3.27000000000000e+00    	5.89469539487301e-04 	 9.27944356108366e-01   -2.85336183996160e+00 	-1.17877559466932e-03	 4.93702799336806e-02	-4.63958485773249e-04		1.00121877195252e+00
3.30000000000000e+00    	5.47943507990428e-04 	 9.29441757131505e-01   -2.85337667370945e+00 	-1.59602377963039e-03	 5.02907744851960e-02	-5.27104829868289e-04		1.00126519320794e+00
3.33000000000000e+00    	4.93714111267319e-04 	 9.30940089661508e-01   -2.85339345956955e+00 	-2.02428310783086e-03	 4.94165761436078e-02	-5.93512762447480e-04		1.00122247676391e+00
3.36000000000000e+00    	4.26720605370228e-04 	 9.32384574450860e-01   -2.85341222684644e+00 	-2.44332634602521e-03	 4.66826536799407e-02	-6.58438783746623e-04		1.00109224027552e+00
3.39000000000000e+00    	3.47672404250500e-04 	 9.33719429548762e-01   -2.85343286064516e+00 	-2.82189834469971e-03	 4.20905996178178e-02	-7.17097725749960e-04		1.00088965221727e+00
3.42000000000000e+00    	2.58363586826191e-04 	 9.34889890313639e-01   -2.85345511103887e+00 	-3.11927479730748e-03	 3.57124550032656e-02	-7.65395696482523e-04		1.00064264108032e+00
3.45000000000000e+00    	1.61912225215615e-04 	 9.35844331584853e-01   -2.85347862405647e+00 	-3.28878987638696e-03	 2.76921066411667e-02	-8.00642196600526e-04		1.00038907927716e+00
3.48000000000000e+00    	6.28669552416796e-05 	 9.36536424063146e-01   -2.85350299240038e+00 	-3.28310438644194e-03	 1.82439361508875e-02	-8.22128884561425e-04		1.00017213312339e+00
3.51000000000000e+00    	-3.28658509285275e-05 	 9.36927238318577e-01   -2.85352782045987e+00 	-3.06067186136342e-03	 7.64846461840831e-03	-8.31468187948804e-04		1.00003427844380e+00
3.54000000000000e+00    	-1.18300220412762e-04 	 9.36987192370585e-01   -2.85355279518076e+00 	-2.59258139523031e-03	 -3.75513148424335e-03	-8.32609180748263e-04		1.00001075780654e+00
3.57000000000000e+00    	-1.85851059861196e-04 	 9.36697728388331e-01   -2.85357775229533e+00 	-1.86877003944344e-03	 -1.55795559193307e-02	-8.31490394580472e-04		1.00012344550079e+00
3.60000000000000e+00    	-2.27980874417398e-04 	 9.36052606425318e-01   -2.85360272688421e+00 	-9.02557606650916e-04	 -2.74026527091889e-02	-8.35344919960741e-04		1.00037613815348e+00
3.63000000000000e+00    	-2.37944988039241e-04 	 9.35058721474768e-01   -2.85362797860072e+00 	2.67404399518196e-04	 -3.87828086857021e-02	-8.51733443222160e-04		1.00075216872337e+00
3.66000000000000e+00    	-2.10543907450732e-04 	 9.33736383513691e-01   -2.85365398512793e+00 	1.57836292431078e-03	 -4.92757127335809e-02	-8.87434131351938e-04		1.00121494926627e+00
3.69000000000000e+00    	-1.42781309926582e-04 	 9.32119042878123e-01   -2.85368140209977e+00 	2.94801873606878e-03	 -5.84515826371697e-02	-9.47353042139746e-04		1.00171162307575e+00
3.72000000000000e+00    	-3.43321377544606e-05 	 9.30252486193870e-01   -2.85371099297973e+00 	4.28205187611275e-03	 -6.59119934957576e-02	-1.03362705077318e-03		1.00217952246079e+00
3.75000000000000e+00    	1.12253410259348e-04 	 9.28193561565283e-01   -2.85374353728811e+00 	5.48379666681231e-03	 -7.13055811312238e-02	-1.14507108598226e-03		1.00255467138413e+00
3.78000000000000e+00    	2.91651564709900e-04 	 9.26008508915686e-01   -2.85377972926581e+00 	6.46489440970255e-03	 -7.43421057241363e-02	-1.27707682903531e-03		1.00278121964288e+00
3.81000000000000e+00    	4.96175566374113e-04 	 9.23770970471053e-01   -2.85382008104279e+00 	7.15556251767798e-03	 -7.48045806224331e-02	-1.42200923664136e-03		1.00282049713162e+00
3.84000000000000e+00    	7.16459749496603e-04 	 9.21559741256631e-01   -2.85386484449399e+00 	7.51310543282527e-03	 -7.25593343643861e-02	-1.57007982826970e-03		1.00265835103854e+00
3.87000000000000e+00    	9.42347015268089e-04 	 9.19456298499776e-01   -2.85391396432969e+00 	7.52744490492583e-03	 -6.75639353415860e-02	-1.71060987298891e-03		1.00230956992926e+00
3.90000000000000e+00    	1.16388142916709e-03 	 9.17542132462319e-01   -2.85396707179910e+00 	7.22274545626154e-03	 -5.98728555300012e-02	-1.83353846639200e-03		1.00181849091767e+00
3.93000000000000e+00    	1.37228808660478e-03 	 9.15895899140166e-01   -2.85402352388447e+00 	6.65463712431201e-03	 -4.96406067485457e-02	-1.93098468709472e-03		1.00125531346180e+00
3.96000000000000e+00    	1.56081377961422e-03 	 9.14590433528318e-01   -2.85408248721853e+00 	5.90307445695800e-03	 -3.71219079912790e-02	-1.99864462505837e-03		1.00070818769574e+00
3.99000000000000e+00    	1.72530773808038e-03 	 9.13689700784223e-01   -2.85414305948997e+00 	5.06148789939313e-03	 -2.26683158412933e-02	-2.03679973394810e-03		1.00027177294773e+00
4.02000000000000e+00    	1.86444546616369e-03 	 9.13245814161016e-01   -2.85420441446079e+00 	4.22351880610937e-03	 -6.72075473764272e-03	-2.05074023640582e-03		1.00003360553077e+00
4.05000000000000e+00    	1.97954233202568e-03 	 9.13296298453760e-01   -2.85426595100494e+00 	3.46917684367620e-03	 1.02024217258975e-02	-2.05047150944410e-03		1.00006016270545e+00
4.08000000000000e+00    	2.07396452507635e-03 	 9.13861807457462e-01   -2.85432742322353e+00 	2.85258120102589e-03	 2.75218182108532e-02	-2.04967081048949e-03		1.00038482038042e+00
4.11000000000000e+00    	2.15221446617039e-03 	 9.14944497369589e-01   -2.85438902904678e+00 	2.39341549284855e-03	 4.46172956929086e-02	-2.06398386991464e-03		1.00099984592511e+00
4.14000000000000e+00    	2.21883150972826e-03 	 9.16527208479862e-01   -2.85445143946874e+00 	2.07377636845001e-03	 6.08511245378435e-02	-2.10887262998904e-03		1.00185408480962e+00
4.17000000000000e+00    	2.27729112094061e-03 	 9.18573522609995e-01   -2.85451575918908e+00 	1.84127437588518e-03	 7.55925719573064e-02	-2.19731877360850e-03		1.00285714607627e+00
4.20000000000000e+00    	2.32909523805961e-03 	 9.21028664990134e-01   -2.85458342027901e+00 	1.61821345780849e-03	 8.82424072192835e-02	-2.33772957799160e-03		1.00388983759486e+00
4.23000000000000e+00    	2.37322067178136e-03 	 9.23821134425047e-01   -2.85465602120191e+00 	1.31565737183519e-03	 9.82560103155444e-02	-2.53237372184105e-03		1.00481957954357e+00
4.26000000000000e+00    	2.40603811903760e-03 	 9.26864898394123e-01   -2.85473513195232e+00 	8.50394593234139e-04	 1.05164196657709e-01	-2.77660231525288e-03		1.00551874221719e+00
4.29000000000000e+00    	2.42174457611868e-03 	 9.30061990861103e-01   -2.85482209099313e+00 	1.62358394995023e-04	 1.08591372678783e-01	-3.05900389463636e-03		1.00588342768202e+00
