0.00000000000000e+00    	0.00000000000000e+00 	 -9.51056516300000e-01  	3.09016994370000e-01    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
7.50000000000000e-01    	-5.30334176666898e-01 	 -9.51066519461396e-01   3.09016993483003e-01 	-1.00004244368339e+00	 -4.07194675537786e-04	-2.03545200274030e-08		1.41424363352845e+00
7.80000000000000e-01    	-5.51547673004405e-01 	 -9.51075628772128e-01   3.09016992979501e-01 	-1.00001121948110e+00	 -4.45135587735371e-04	-2.68043395781816e-08		1.41422156582120e+00
8.10000000000000e-01    	-5.72760785607123e-01 	 -9.51085082581338e-01   3.09016992366986e-01 	-9.99970465686983e-01	 -4.37600615742645e-04	-3.02845005327134e-08		1.41419274631874e+00
8.40000000000000e-01    	-5.93973428253840e-01 	 -9.51093798646852e-01   3.09016991726092e-01 	-9.99923224441055e-01	 -3.74210466456855e-04	-2.93889895705625e-08		1.41415932440799e+00
8.70000000000000e-01    	-6.15185555597609e-01 	 -9.51100526949368e-01   3.09016991146210e-01 	-9.99874137516558e-01	 -2.49882434068161e-04	-2.49014876027423e-08		1.41412458903581e+00
9.00000000000000e-01    	-6.36397178569426e-01 	 -9.51103982578353e-01   3.09016990668989e-01 	-9.99829134089341e-01	 -6.66844245328954e-05	-2.05818155175589e-08		1.41409274866278e+00
9.30000000000000e-01    	-6.57608375190447e-01 	 -9.51103011588112e-01   3.09016990227850e-01 	-9.99794875058754e-01	 1.64969463575795e-04	-2.26521496051352e-08		1.41406853419793e+00
9.60000000000000e-01    	-6.78819294440720e-01 	 -9.51096772656832e-01   3.09016989615626e-01 	-9.99777989993161e-01	 4.26072767741076e-04	-3.76636463147105e-08		1.41405665049628e+00
9.90000000000000e-01    	-7.00030151377851e-01 	 -9.51084912041054e-01   3.09016988511285e-01 	-9.99784177416925e-01	 6.89931433528273e-04	-6.92160104422373e-08		1.41406112930758e+00
1.02000000000000e+00    	-7.21241212553231e-01 	 -9.51067706347150e-01   3.09016986577275e-01 	-9.99817269040779e-01	 9.24289023117770e-04	-1.14862228755960e-07		1.41408466004775e+00
1.05000000000000e+00    	-7.42452771881889e-01 	 -9.51046147833899e-01   3.09016983604739e-01 	-9.99878379391026e-01	 1.09458045422018e-03	-1.64987943624420e-07		1.41412798985100e+00
1.08000000000000e+00    	-7.63665118405683e-01 	 -9.51021950758317e-01   3.09016979648095e-01 	-9.99965270340157e-01	 1.16805077289298e-03	-2.05088330975344e-07		1.41418948738460e+00
1.11000000000000e+00    	-7.84878498736683e-01 	 -9.50997464656337e-01   3.09016975072558e-01 	-1.00007205225771e+00	 1.11831665633939e-03	-2.21564232950971e-07		1.41426495408008e+00
1.14000000000000e+00    	-8.06093078222370e-01 	 -9.50975490863982e-01   3.09016970455064e-01 	-1.00018931800710e+00	 9.29826200388150e-04	-2.09299582525348e-07		1.41434774240012e+00
1.17000000000000e+00    	-8.27308905831856e-01 	 -9.50959010984567e-01   3.09016966334184e-01 	-1.00030476272215e+00	 6.01608554255420e-04	-1.77685303850896e-07		1.41442920652025e+00
1.20000000000000e+00    	-8.48525888187490e-01 	 -9.50950848942907e-01   3.09016962882294e-01 	-1.00040428371070e+00	 1.49714956072785e-04	-1.51382280714194e-07		1.41449947093709e+00
1.23000000000000e+00    	-8.69743777841179e-01 	 -9.50953300056264e-01   3.09016959639561e-01 	-1.00047348669811e+00	 -3.92155830111335e-04	-1.63586222439372e-07		1.41454846200902e+00
1.26000000000000e+00    	-8.90962179690987e-01 	 -9.50967769492730e-01   3.09016955465658e-01 	-1.00049945595804e+00	 -9.74184430169431e-04	-2.42699135383474e-07		1.41456711060582e+00
1.29000000000000e+00    	-9.12180577384254e-01 	 -9.50994467085568e-01   3.09016948806147e-01 	-1.00047258798449e+00	 -1.53421119774434e-03	-3.97009101273420e-07		1.41454860401209e+00
1.32000000000000e+00    	-9.33398378894482e-01 	 -9.51032204641771e-01   3.09016938242834e-01 	-1.00038825276085e+00	 -2.00359322225390e-03	-6.04475361112131e-07		1.41448954419892e+00
1.35000000000000e+00    	-9.54614977610195e-01 	 -9.51078335110574e-01   3.09016923144872e-01 	-1.00024804236312e+00	 -2.31467250403872e-03	-8.14346591166700e-07		1.41439085968508e+00
1.38000000000000e+00    	-9.75829822750200e-01 	 -9.51128860421122e-01   3.09016904130223e-01 	-1.00006039743485e+00	 -2.40912603963697e-03	-9.63434129412267e-07		1.41425832237493e+00
1.41000000000000e+00    	-9.97042491195043e-01 	 -9.51178717325741e-01   3.09016883053134e-01 	-9.99840465205361e-01	 -2.24626642197940e-03	-1.00336968525317e-06		1.41410254280795e+00
1.44000000000000e+00    	-1.01825275219166e+00 	 -9.51222229747986e-01   3.09016862382763e-01 	-9.99609129171290e-01	 -1.81025386254308e-03	-9.28643567021345e-07		1.41393836080025e+00
1.47000000000000e+00    	-1.03946061687344e+00 	 -9.51253694078595e-01   3.09016844097632e-01 	-9.99391247401323e-01	 -1.11519183718605e-03	-7.91926355575792e-07		1.41378361464399e+00
1.50000000000000e+00    	-1.06066636591412e+00 	 -9.51268043171967e-01   3.09016828492139e-01 	-9.99213230374199e-01	 -2.07221127590415e-04	-6.95674967977643e-07		1.41365735689237e+00
1.53000000000000e+00    	-1.08187055053809e+00 	 -9.51261518260681e-01   3.09016813443537e-01 	-9.99100170056729e-01	 8.37002157808596e-04	-7.57641659479764e-07		1.41357767751920e+00
1.56000000000000e+00    	-1.10307396422250e+00 	 -9.51232268303163e-01   3.09016794613022e-01 	-9.99072794059252e-01	 1.91567991090441e-03	-1.05998921893921e-06		1.41355937889429e+00
1.59000000000000e+00    	-1.12427758462764e+00 	 -9.51180795580955e-01   3.09016766729382e-01 	-9.99144560629192e-01	 2.91088120818154e-03	-1.60219032466962e-06		1.41361180182781e+00
1.62000000000000e+00    	-1.14548248770811e+00 	 -9.51110175909194e-01   3.09016725622480e-01 	-9.99319231405306e-01	 3.70049964111507e-03	-2.28118275372272e-06		1.41373711133269e+00
1.65000000000000e+00    	-1.16668973884571e+00 	 -9.51026001568433e-01   3.09016670232337e-01 	-9.99589256093197e-01	 4.17203613390407e-03	-2.91496800010223e-06		1.41392930756490e+00
1.68000000000000e+00    	-1.18790026934347e+00 	 -9.50936023482299e-01   3.09016603641885e-01 	-9.99935268846120e-01	 4.23674632699075e-03	-3.30897843981511e-06		1.41417413776124e+00
1.71000000000000e+00    	-1.20911475047891e+00 	 -9.50849503330385e-01   3.09016532416301e-01 	-1.00032691955426e+00	 3.84250163364386e-03	-3.34402915004667e-06		1.41444996758984e+00
1.74000000000000e+00    	-1.23033348075131e+00 	 -9.50776322239740e-01   3.09016464161900e-01 	-1.00072513642438e+00	 2.98370744309138e-03	-3.04957197442963e-06		1.41472955054703e+00
1.77000000000000e+00    	-1.25155630377362e+00 	 -9.50725926016101e-01   3.09016404030969e-01 	-1.00108574110042e+00	 1.70681571651371e-03	-2.62471902318854e-06		1.41498253496690e+00
1.80000000000000e+00    	-1.27278257322101e+00 	 -9.50706213304494e-01   3.09016351550759e-01 	-1.00136413191655e+00	 1.10354158399448e-04	-2.38570069239968e-06		1.41517848233808e+00
1.83000000000000e+00    	-1.29401117661929e+00 	 -9.50722489088796e-01   3.09016299304208e-01 	-1.00152054906131e+00	 -1.66106077028602e-03	-2.64811527669135e-06		1.41529013609294e+00
1.86000000000000e+00    	-1.31524062176605e+00 	 -9.50776609160863e-01   3.09016234462226e-01 	-1.00152528210158e+00	 -3.42860555546413e-03	-3.58437600518976e-06		1.41529666361423e+00
1.89000000000000e+00    	-1.33646917958735e+00 	 -9.50866430555824e-01   3.09016143068085e-01 	-1.00136311794875e+00	 -4.99620802842954e-03	-5.11668306921803e-06		1.41518657996354e+00
1.92000000000000e+00    	-1.35769506747603e+00 	 -9.50985658781325e-01   3.09016015694585e-01 	-1.00103638172332e+00	 -6.17110177356479e-03	-6.90192938130939e-06		1.41496004186636e+00
1.95000000000000e+00    	-1.37891665008718e+00 	 -9.51124146584540e-01   3.09015852185287e-01 	-1.00056609206055e+00	 -6.78594553090110e-03	-8.43421444122787e-06		1.41463018266584e+00
1.98000000000000e+00    	-1.40013263200697e+00 	 -9.51268653770531e-01   3.09015663143185e-01 	-9.99991003795722e-01	 -6.72011063591946e-03	-9.24191448739053e-06		1.41422316755339e+00
2.01000000000000e+00    	-1.42134221915058e+00 	 -9.51404026962220e-01   3.09015466838553e-01 	-9.99364590166089e-01	 -5.91761547703516e-03	-9.10839509513907e-06		1.41377671586914e+00
2.04000000000000e+00    	-1.44254523205843e+00 	 -9.51514706780410e-01   3.09015282024259e-01 	-9.98750264346286e-01	 -4.39934001332047e-03	-8.22064862320113e-06		1.41333698911191e+00
2.07000000000000e+00    	-1.46374216206291e+00 	 -9.51586423076851e-01   3.09015119102870e-01 	-9.98215312621913e-01	 -2.26759561884017e-03	-7.16437588429394e-06		1.41295398098950e+00
2.10000000000000e+00    	-1.48493416787331e+00 	 -9.51607902499777e-01   3.09014973316177e-01 	-9.97824096227923e-01	 2.98164202509407e-04	-6.73843842538677e-06		1.41267583541320e+00
2.13000000000000e+00    	-1.50612301362044e+00 	 -9.51572392839710e-01   3.09014823414027e-01 	-9.97631097373944e-01	 3.05478205697789e-03	-7.63890124641017e-06		1.41254279163476e+00
2.16000000000000e+00    	-1.52731094978895e+00 	 -9.51478810494753e-01   3.09014637420762e-01 	-9.97674380195865e-01	 5.71722353852601e-03	-1.01316982757474e-05		1.41258162795884e+00
2.19000000000000e+00    	-1.54850053775244e+00 	 -9.51332344026869e-01   3.09014384191950e-01 	-9.97970048832227e-01	 7.98697671605951e-03	-1.38597918615835e-05		1.41280147591774e+00
2.22000000000000e+00    	-1.56969442003475e+00 	 -9.51144397621118e-01   3.09014046593878e-01 	-9.98508322185615e-01	 9.58428460879876e-03	-1.78954360008592e-05		1.41319168137434e+00
2.25000000000000e+00    	-1.59089504472710e+00 	 -9.50931828504978e-01   3.09013630678762e-01 	-9.99251873859506e-01	 1.02808123658930e-02	-2.10561371505386e-05		1.41372203878910e+00
2.28000000000000e+00    	-1.61210436424051e+00 	 -9.50715513422383e-01   3.09013166082794e-01 	-1.00013703647438e+00	 9.92905928772312e-03	-2.23869291038287e-05		1.41434531796421e+00
2.31000000000000e+00    	-1.63332354310044e+00 	 -9.50518360324742e-01   3.09012696028456e-01 	-1.00107826815851e+00	 8.48495356619426e-03	-2.16208975935460e-05		1.41500165861519e+00
2.34000000000000e+00    	-1.65455272141166e+00 	 -9.50362951868967e-01   3.09012259691137e-01 	-1.00197588932698e+00	 6.02061143169649e-03	-1.94096937467824e-05		1.41562421953403e+00
2.37000000000000e+00    	-1.67579088379009e+00 	 -9.50269058460433e-01   3.09011873503828e-01 	-1.00272655422624e+00	 2.72515106080330e-03	-1.71857599744421e-05		1.41614546191205e+00
2.40000000000000e+00    	-1.69703587373703e+00 	 -9.50251284860909e-01   3.09011519441267e-01 	-1.00323533495911e+00	 -1.10736114584679e-03	-1.66600299058618e-05		1.41650357000495e+00
2.43000000000000e+00    	-1.71828457050593e+00 	 -9.50317113364966e-01   3.09011146468041e-01 	-1.00342782591391e+00	 -5.10239966317592e-03	-1.91202756728965e-05		1.41664866380702e+00
2.46000000000000e+00    	-1.73953321424449e+00 	 -9.50465578551769e-01   3.09010686503636e-01 	-1.00326048027765e+00	 -8.84008073285470e-03	-2.48077066824124e-05		1.41654853038282e+00
2.49000000000000e+00    	-1.76077783405958e+00 	 -9.50686756226416e-01   3.09010080135463e-01 	-1.00272756139197e+00	 -1.18977676152557e-02	-3.26566508160925e-05		1.41619353208372e+00
2.52000000000000e+00    	-1.78201471207899e+00 	 -9.50962176755623e-01   3.09009302362152e-01 	-1.00186361851324e+00	 -1.38960412025098e-02	-4.05659234820498e-05		1.41560015954617e+00
2.55000000000000e+00    	-1.80324081155133e+00 	 -9.51266186187889e-01   3.09008377174876e-01 	-1.00074115471476e+00	 -1.45432434974758e-02	-4.61634018779708e-05		1.41481248467856e+00
2.58000000000000e+00    	-1.82445411024749e+00 	 -9.51568183545975e-01   3.09007372935756e-01 	-9.99463941461977e-01	 -1.36736146892119e-02	-4.78038856666790e-05		1.41390068261763e+00
2.61000000000000e+00    	-1.84565380724432e+00 	 -9.51835566001448e-01   3.09006377642310e-01 	-9.98157035831924e-01	 -1.12743687863928e-02	-4.53987267933373e-05		1.41295597299893e+00
2.64000000000000e+00    	-1.86684040174977e+00 	 -9.52037122549125e-01   3.09005461818003e-01 	-9.96954825272790e-01	 -7.49789277846882e-03	-4.06882892341740e-05		1.41208184737513e+00
2.67000000000000e+00    	-1.88801566536023e+00 	 -9.52146540461880e-01   3.09004643406256e-01 	-9.95988340967023e-01	 -2.65658139421699e-03	-3.67542172837000e-05		1.41138224238433e+00
2.70000000000000e+00    	-1.90918253533532e+00 	 -9.52145639139564e-01   3.09003870391187e-01 	-9.95372766448411e-01	 2.80043594572483e-03	-3.68735154299775e-05		1.41094818756335e+00
2.73000000000000e+00    	-1.93034494467423e+00 	 -9.52026936557612e-01   3.09003031420746e-01 	-9.95195743340234e-01	 8.32739219586340e-03	-4.31233951510184e-05		1.41084510662331e+00
2.76000000000000e+00    	-1.95150758260323e+00 	 -9.51795195677399e-01   3.09001993798995e-01 	-9.95506961348981e-01	 1.33354320204369e-02	-5.53162320747896e-05		1.41110309577342e+00
2.79000000000000e+00    	-1.97267556094590e+00 	 -9.51467695147221e-01   3.09000655951406e-01 	-9.96309719366005e-01	 1.72543902649169e-02	-7.07790223173034e-05		1.41171200175399e+00
2.82000000000000e+00    	-1.99385396256744e+00 	 -9.51073111165796e-01   3.08998993270939e-01 	-9.97555569494240e-01	 1.95962716721393e-02	-8.51866359828583e-05		1.41262207803403e+00
2.85000000000000e+00    	-2.01504727496791e+00 	 -9.50649064154743e-01   3.08997076436987e-01 	-9.99143536279786e-01	 2.00133751876614e-02	-9.42193864797727e-05		1.41374974806483e+00
2.88000000000000e+00    	-2.03625875963008e+00 	 -9.50238547426983e-01   3.08995050825227e-01 	-1.00092540327617e+00	 1.83443311746330e-02	-9.54248082183265e-05		1.41498699164187e+00
2.91000000000000e+00    	-2.05748985827317e+00 	 -9.49885590367510e-01   3.08993081266572e-01 	-1.00271794329508e+00	 1.46424213647635e-02	-8.95011072431349e-05		1.41621244250988e+00
2.94000000000000e+00    	-2.07873976789688e+00 	 -9.49630599656488e-01   3.08991281879553e-01 	-1.00432174095343e+00	 9.18225883826421e-03	-8.03809815476402e-05		1.41730253640153e+00
2.97000000000000e+00    	-2.10000530935862e+00 	 -9.49505862720135e-01   3.08989659255833e-01 	-1.00554469637512e+00	 2.44302976872238e-03	-7.39414441252593e-05		1.41814178073630e+00
3.00000000000000e+00    	-2.12128116425039e+00 	 -9.49531688921505e-01   3.08988094635453e-01 	-1.00622688139710e+00	 -4.93113496804934e-03	-7.57339505420252e-05		1.41863203780044e+00
3.03000000000000e+00    	-2.14256047330356e+00 	 -9.49713610473269e-01   3.08986376967168e-01 	-1.00626264455997e+00	 -1.21906648836026e-02	-8.85900998902577e-05		1.41870121237537e+00
3.06000000000000e+00    	-2.16383570073185e+00 	 -9.50040973035522e-01   3.08984278611638e-01 	-1.00561606485394e+00	 -1.85546798327321e-02	-1.11106712167950e-04		1.41831165770458e+00
3.09000000000000e+00    	-2.18509960181611e+00 	 -9.50487124022200e-01   3.08981646618855e-01 	-1.00432706846027e+00	 -2.32926650969818e-02	-1.37755969781188e-04		1.41746796354134e+00
3.12000000000000e+00    	-2.20634610896907e+00 	 -9.51011265415299e-01   3.08978472866228e-01 	-1.00250743825307e+00	 -2.58054544977355e-02	-1.60765762472014e-04		1.41622283242440e+00
3.15000000000000e+00    	-2.22757098337981e+00 	 -9.51561887921782e-01   3.08974910837695e-01 	-1.00032799935178e+00	 -2.56969380425325e-02	-1.73183748900274e-04		1.41467892785059e+00
3.18000000000000e+00    	-2.24877215541963e+00 	 -9.52081552076335e-01   3.08971225303945e-01 	-9.97999824134897e-01	 -2.28283887476002e-02	-1.71964417401638e-04		1.41298436434302e+00
3.21000000000000e+00    	-2.26994977097889e+00 	 -9.52512633385143e-01   3.08967687847210e-01 	-9.95752890206026e-01	 -1.73485436584409e-02	-1.59761175374905e-04		1.41132023858668e+00
3.24000000000000e+00    	-2.29110603774806e+00 	 -9.52803508051471e-01   3.08964456097320e-01 	-9.93815109892674e-01	 -9.69452633609839e-03	-1.44488992860715e-04		1.40988030604337e+00
3.27000000000000e+00    	-2.31224499364891e+00 	 -9.52914537894015e-01   3.08961486798775e-01 	-9.92393322841004e-01	 -5.61358208340228e-04	-1.36563544162042e-04		1.40884521541298e+00
3.30000000000000e+00    	-2.33337228501156e+00 	 -9.52823146917764e-01   3.08958524943209e-01 	-9.91656360144701e-01	 9.15886764242779e-03	-1.44724200618844e-04		1.40835586497768e+00
3.33000000000000e+00    	-2.35449495813845e+00 	 -9.52527305285783e-01   3.08955183334058e-01 	-9.91719430152072e-01	 1.84633312593068e-02	-1.72088495677587e-04		1.40849151660803e+00
3.36000000000000e+00    	-2.37562117535157e+00 	 -9.52046876580883e-01   3.08951088672076e-01 	-9.92629383817643e-01	 2.63419223244540e-02	-2.14187440783001e-04		1.40925761887818e+00
3.39000000000000e+00    	-2.39675971804224e+00 	 -9.51422536485985e-01   3.08946037862617e-01 	-9.94351857197074e-01	 3.18866309086734e-02	-2.60057631400121e-04		1.41058585019557e+00
3.42000000000000e+00    	-2.41791917245374e+00 	 -9.50712290220914e-01   3.08940097637058e-01 	-9.96763162661425e-01	 3.43945853409869e-02	-2.96233885941124e-04		1.41234552348004e+00
3.45000000000000e+00    	-2.43910680869100e+00 	 -9.49985932376918e-01   3.08933598941075e-01 	-9.99651027302099e-01	 3.34530072323233e-02	-3.12203203087769e-04		1.41436253398832e+00
3.48000000000000e+00    	-2.46032731696222e+00 	 -9.49318042775654e-01   3.08927018900936e-01 	-1.00272792712421e+00	 2.89963775734448e-02	-3.05120834319376e-04		1.41644067254718e+00
3.51000000000000e+00    	-2.48158169049658e+00 	 -9.48780263597380e-01   3.08920790670982e-01 	-1.00565855035500e+00	 2.13290222222388e-02	-2.81721676109704e-04		1.41838081150944e+00
3.54000000000000e+00    	-2.50286658199055e+00 	 -9.48433657834148e-01   3.08915114949408e-01 	-1.00809937140956e+00	 1.11096714621075e-02	-2.56380230430934e-04		1.41999571589747e+00
3.57000000000000e+00    	-2.52417438314794e+00 	 -9.48321925193320e-01   3.08909851728455e-01 	-1.00974458004122e+00	 -7.01870958441980e-04	-2.45802497924723e-04		1.42112092024723e+00
3.60000000000000e+00    	-2.54549410236870e+00 	 -9.48466164848287e-01   3.08904543583016e-01 	-1.01037002386403e+00	 -1.29320691575973e-02	-2.62273450514061e-04		1.42162403339387e+00
3.63000000000000e+00    	-2.56681289892905e+00 	 -9.48861733421154e-01   3.08898571803930e-01 	-1.00986641213728e+00	 -2.43074265423792e-02	-3.08141520775061e-04		1.42141518083188e+00
3.66000000000000e+00    	-2.58811794590380e+00 	 -9.49477560178954e-01   3.08891392547192e-01 	-1.00825511851850e+00	 -3.35839220538279e-02	-3.73941603370876e-04		1.42045992680948e+00
3.69000000000000e+00    	-2.60939820348967e+00 	 -9.50258067431317e-01   3.08882763036269e-01 	-1.00568397636393e+00	 -3.96792517061191e-02	-4.41274876021287e-04		1.41879346560895e+00
3.72000000000000e+00    	-2.63064572318662e+00 	 -9.51127626700813e-01   3.08872863557519e-01 	-1.00240523987918e+00	 -4.17943713046063e-02	-4.89711775003536e-04		1.41653212961359e+00
3.75000000000000e+00    	-2.65185626203350e+00 	 -9.51997277172761e-01   3.08862254006247e-01 	-9.98741853562838e-01	 -3.95115740667125e-02	-5.05252958400957e-04		1.41387648322755e+00
3.78000000000000e+00    	-2.67302921374282e+00 	 -9.52773238998975e-01   3.08851665011198e-01 	-9.95050028079194e-01	 -3.28580734361234e-02	-4.86972017975096e-04		1.41110043884625e+00
3.81000000000000e+00    	-2.69416708130307e+00 	 -9.53366550961905e-01   3.08841692589363e-01 	-9.91685242305666e-01	 -2.23264755930143e-02	-4.48831772327065e-04		1.40852344416741e+00
3.84000000000000e+00    	-2.71527483896399e+00 	 -9.53702940178455e-01   3.08832515149110e-01 	-9.88975510529938e-01	 -8.84670253673073e-03	-4.15339673299497e-04		1.40646755991056e+00
3.87000000000000e+00    	-2.73635949966726e+00 	 -9.53731824662772e-01   3.08823758083194e-01 	-9.87201387143168e-01	 6.29169352553706e-03	-4.12190798791172e-04		1.40520686522877e+00
3.90000000000000e+00    	-2.75743001274186e+00 	 -9.53433246744054e-01   3.08814583072354e-01 	-9.86578718867059e-01	 2.15620477482206e-02	-4.55387493727299e-04		1.40492088667022e+00
3.93000000000000e+00    	-2.77849734008502e+00 	 -9.52821645219719e-01   3.08803988652939e-01 	-9.87239493135289e-01	 3.53564890918914e-02	-5.43423216298509e-04		1.40566432459379e+00
3.96000000000000e+00    	-2.79957433380601e+00 	 -9.51945749533992e-01   3.08791211939978e-01 	-9.89209011780618e-01	 4.61579642244036e-02	-6.56255180702527e-04		1.40736116804472e+00
3.99000000000000e+00    	-2.82067499960788e+00 	 -9.50884455963156e-01   3.08776065037019e-01 	-9.92382899128459e-01	 5.27080605920084e-02	-7.62121438089817e-04		1.40982358434063e+00
4.02000000000000e+00    	-2.84181292927255e+00 	 -9.49739157247239e-01   3.08759055121376e-01 	-9.96512430178983e-01	 5.41510066645598e-02	-8.29882738945371e-04		1.41278803920806e+00
4.05000000000000e+00    	-2.86299904910465e+00 	 -9.48623468064469e-01   3.08741221732101e-01 	-1.00120847365798e+00	 5.01379852809077e-02	-8.42018318191032e-04		1.41595654392619e+00
4.08000000000000e+00    	-2.88423919668736e+00 	 -9.47651533927092e-01   3.08723742050828e-01 	-1.00597153195703e+00	 4.08809908890733e-02	-8.02850573189701e-04		1.41903157931495e+00
4.11000000000000e+00    	-2.90553223981981e+00 	 -9.46926158425966e-01   3.08707454311651e-01 	-1.01024858451602e+00	 2.71504622279932e-02	-7.38285818755769e-04		1.42173833569394e+00
4.14000000000000e+00    	-2.92686939573033e+00 	 -9.46527914646840e-01   3.08692489718337e-01 	-1.01350905784848e+00	 1.02155554880455e-02	-6.86659161855798e-04		1.42383476548919e+00
4.17000000000000e+00    	-2.94823510578532e+00 	 -9.46506278267102e-01   3.08678168087634e-01 	-1.01532527195125e+00	 -8.26922094024675e-03	-6.83875619755869e-04		1.42511552358527e+00
4.20000000000000e+00    	-2.96960937220989e+00 	 -9.46873636789136e-01   3.08663214437139e-01 	-1.01543974656070e+00	 -2.64218089656500e-02	-7.48540302731029e-04		1.42541802682471e+00
4.23000000000000e+00    	-2.99097102218755e+00 	 -9.47602774423879e-01   3.08646228964164e-01 	-1.01380408971800e+00	 -4.23201265116357e-02	-8.73134403953171e-04		1.42463696702022e+00
